floor,normalization,aggregation,weights,components,repeat,spearman_vs_baseline,top20_overlap
0.1,minmax,geometric,dirichlet,HEVD,19,0.7581164839342058,4
0.1,minmax,geometric,dirichlet,HEVD,20,0.9559845320601676,11
0.1,minmax,geometric,dirichlet,HEVD,21,0.937913706724948,11
0.1,minmax,geometric,dirichlet,HEVD,22,0.8120831611266548,10
0.1,minmax,geometric,dirichlet,HEVD,23,0.9335365435519255,14
0.1,minmax,geometric,dirichlet,HEVD,24,0.9129964884116873,3
0.1,minmax,geometric,dirichlet,HEVD,25,0.9853788283020896,12
0.1,minmax,geometric,dirichlet,HEVD,26,0.8756388447558042,6
0.1,minmax,geometric,dirichlet,HEVD,27,0.9522703399847364,12
0.1,minmax,geometric,dirichlet,HEVD,28,0.6634632399986684,10
0.1,minmax,geometric,dirichlet,HEVD,29,0.9112095895852783,12
0.1,minmax,geometric,dirichlet,HEVD,30,0.9738922880825711,16
0.1,minmax,geometric,dirichlet,HEVD,31,0.9084066003244815,6
0.1,minmax,geometric,dirichlet,HEVD,32,0.8159936584169034,4
0.1,minmax,geometric,dirichlet,HEVD,33,0.9725344229723167,11
0.1,minmax,geometric,dirichlet,HEVD,34,0.8607330391650083,7
0.1,minmax,geometric,dirichlet,HEVD,35,0.933071508762795,8
0.1,minmax,geometric,dirichlet,HEVD,36,0.6712276035715731,6
0.1,minmax,geometric,dirichlet,HEVD,37,0.9488340443996381,10
0.1,minmax,geometric,dirichlet,HEVD,38,0.8509717879105457,6
0.1,minmax,geometric,dirichlet,HEVD,39,0.4921731512665497,1
0.1,minmax,geometric,dirichlet,HEV,0,0.8324961291766194,8
0.1,minmax,geometric,dirichlet,HEV,1,0.8848829418071018,8
0.1,minmax,geometric,dirichlet,HEV,2,0.6075677160012177,3
0.1,minmax,geometric,dirichlet,HEV,3,0.8101224322491869,5
0.1,minmax,geometric,dirichlet,HEV,4,0.8723647145103116,7
0.1,minmax,geometric,dirichlet,HEV,5,0.8588290655972415,7
0.1,minmax,geometric,dirichlet,HEV,6,0.8019906860709306,8
0.1,minmax,geometric,dirichlet,HEV,7,0.6088658881515917,3
0.1,minmax,geometric,dirichlet,HEV,8,0.8494971549661388,8
0.1,minmax,geometric,dirichlet,HEV,9,0.8691580216223751,8
0.1,minmax,geometric,dirichlet,HEV,10,0.8762294547129194,7
0.1,minmax,geometric,dirichlet,HEV,11,0.6577240507873591,1
0.1,minmax,geometric,dirichlet,HEV,12,0.8454659050884089,5
0.1,minmax,geometric,dirichlet,HEV,13,0.8768599733090133,8
0.1,minmax,geometric,dirichlet,HEV,14,0.8189761053063968,5
0.1,minmax,geometric,dirichlet,HEV,15,0.8061518329740369,4
0.1,minmax,geometric,dirichlet,HEV,16,0.8039984957930311,4
0.1,minmax,geometric,dirichlet,HEV,17,0.8744895130166981,7
0.1,minmax,geometric,dirichlet,HEV,18,0.843024527420254,6
0.1,minmax,geometric,dirichlet,HEV,19,0.6911330777004113,5
0.1,minmax,geometric,dirichlet,HEV,20,0.8136298245265673,5
0.1,minmax,geometric,dirichlet,HEV,21,0.8309332208845975,5
0.1,minmax,geometric,dirichlet,HEV,22,0.8322104138813853,6
0.1,minmax,geometric,dirichlet,HEV,23,0.8530193983110791,7
0.1,minmax,geometric,dirichlet,HEV,24,0.8691621064819022,7
0.1,minmax,geometric,dirichlet,HEV,25,0.8410951009079204,6
0.1,minmax,geometric,dirichlet,HEV,26,0.8802276830501704,7
0.1,minmax,geometric,dirichlet,HEV,27,0.8551897601457059,7
0.1,minmax,geometric,dirichlet,HEV,28,0.8712520037386486,9
0.1,minmax,geometric,dirichlet,HEV,29,0.8467783919391859,8
0.1,minmax,geometric,dirichlet,HEV,30,0.8152594900461805,7
0.1,minmax,geometric,dirichlet,HEV,31,0.8513285148450876,8
0.1,minmax,geometric,dirichlet,HEV,32,0.8433835429420623,7
0.1,minmax,geometric,dirichlet,HEV,33,0.8758210761896064,8
0.1,minmax,geometric,dirichlet,HEV,34,0.8844092579916153,8
0.1,minmax,geometric,dirichlet,HEV,35,0.8304634657231884,8
0.1,minmax,geometric,dirichlet,HEV,36,0.8202124277609467,7
0.1,minmax,geometric,dirichlet,HEV,37,0.8640725282252475,7
0.1,minmax,geometric,dirichlet,HEV,38,0.8279745736278312,5
0.1,minmax,geometric,dirichlet,HEV,39,0.8834095667222782,8
0.1,minmax,additive,equal,HEVD,0,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,1,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,2,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,3,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,4,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,5,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,6,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,7,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,8,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,9,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,10,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,11,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,12,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,13,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,14,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,15,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,16,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,17,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,18,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,19,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,20,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,21,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,22,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,23,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,24,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,25,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,26,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,27,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,28,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,29,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,30,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,31,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,32,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,33,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,34,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,35,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,36,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,37,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,38,0.8781279084488712,9
0.1,minmax,additive,equal,HEVD,39,0.8781279084488712,9
0.1,minmax,additive,equal,HEV,0,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,1,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,2,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,3,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,4,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,5,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,6,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,7,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,8,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,9,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,10,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,11,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,12,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,13,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,14,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,15,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,16,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,17,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,18,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,19,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,20,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,21,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,22,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,23,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,24,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,25,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,26,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,27,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,28,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,29,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,30,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,31,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,32,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,33,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,34,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,35,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,36,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,37,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,38,0.8351443852767073,7
0.1,minmax,additive,equal,HEV,39,0.8351443852767073,7
0.1,minmax,additive,entropy,HEVD,0,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,1,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,2,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,3,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,4,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,5,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,6,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,7,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,8,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,9,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,10,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,11,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,12,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,13,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,14,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,15,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,16,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,17,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,18,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,19,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,20,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,21,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,22,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,23,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,24,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,25,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,26,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,27,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,28,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,29,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,30,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,31,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,32,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,33,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,34,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,35,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,36,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,37,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,38,0.927797710588944,10
0.1,minmax,additive,entropy,HEVD,39,0.927797710588944,10
0.1,minmax,additive,entropy,HEV,0,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,1,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,2,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,3,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,4,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,5,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,6,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,7,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,8,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,9,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,10,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,11,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,12,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,13,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,14,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,15,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,16,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,17,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,18,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,19,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,20,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,21,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,22,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,23,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,24,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,25,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,26,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,27,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,28,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,29,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,30,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,31,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,32,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,33,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,34,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,35,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,36,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,37,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,38,0.8414305682378241,7
0.1,minmax,additive,entropy,HEV,39,0.8414305682378241,7
0.1,minmax,additive,dirichlet,HEVD,0,0.43286452333374553,0
0.1,minmax,additive,dirichlet,HEVD,1,0.8550799879243588,9
0.1,minmax,additive,dirichlet,HEVD,2,0.21916522504001834,0
0.1,minmax,additive,dirichlet,HEVD,3,0.8729415275662782,2
0.1,minmax,additive,dirichlet,HEVD,4,0.929566296015917,8
0.1,minmax,additive,dirichlet,HEVD,5,0.8140420874144805,8
0.1,minmax,additive,dirichlet,HEVD,6,0.8887193030891225,6
0.1,minmax,additive,dirichlet,HEVD,7,0.7829085706410278,6
0.1,minmax,additive,dirichlet,HEVD,8,0.8391922710800267,9
0.1,minmax,additive,dirichlet,HEVD,9,0.7642717457308742,2
0.1,minmax,additive,dirichlet,HEVD,10,0.6028397123144116,2
0.1,minmax,additive,dirichlet,HEVD,11,0.8624003484688942,7
0.1,minmax,additive,dirichlet,HEVD,12,0.5911549890356157,0
0.1,minmax,additive,dirichlet,HEVD,13,0.7566638886268623,1
0.1,minmax,additive,dirichlet,HEVD,14,0.7474556826876793,10
0.1,minmax,additive,dirichlet,HEVD,15,0.8786715293498552,3
0.1,minmax,additive,dirichlet,HEVD,16,0.8214727477664728,5
0.1,minmax,additive,dirichlet,HEVD,17,0.7492079495046909,10
0.1,minmax,additive,dirichlet,HEVD,18,0.6291437665033551,5
0.1,minmax,additive,dirichlet,HEVD,19,0.7347476257180776,8
0.1,minmax,additive,dirichlet,HEVD,20,0.828102576410679,7
0.1,minmax,additive,dirichlet,HEVD,21,0.8772441176338237,6
0.1,minmax,additive,dirichlet,HEVD,22,0.5406986040472574,3
0.1,minmax,additive,dirichlet,HEVD,23,0.9010964372880345,7
0.1,minmax,additive,dirichlet,HEVD,24,0.8894860005723066,9
0.1,minmax,additive,dirichlet,HEVD,25,0.8341887082323115,7
0.1,minmax,additive,dirichlet,HEVD,26,0.6286184179783821,4
0.1,minmax,additive,dirichlet,HEVD,27,0.68383433604887,2
0.1,minmax,additive,dirichlet,HEVD,28,0.37639248913039636,2
0.1,minmax,additive,dirichlet,HEVD,29,0.8161037699347501,3
0.1,minmax,additive,dirichlet,HEVD,30,0.8692985660234663,5
0.1,minmax,additive,dirichlet,HEVD,31,0.9144865421068049,6
0.1,minmax,additive,dirichlet,HEVD,32,0.8718960624156886,9
0.1,minmax,additive,dirichlet,HEVD,33,0.43394470968295323,1
0.1,minmax,additive,dirichlet,HEVD,34,0.9032263891277023,5
0.1,minmax,additive,dirichlet,HEVD,35,0.9347269162217485,7
0.1,minmax,additive,dirichlet,HEVD,36,0.9214035507859445,8
0.1,minmax,additive,dirichlet,HEVD,37,0.626335895556679,0
0.1,minmax,additive,dirichlet,HEVD,38,0.5834991656590617,0
0.1,minmax,additive,dirichlet,HEVD,39,0.919622549116452,6
0.1,minmax,additive,dirichlet,HEV,0,0.86100205898853,7
0.1,minmax,additive,dirichlet,HEV,1,0.46069937994420407,3
0.1,minmax,additive,dirichlet,HEV,2,0.5501741255296243,3
0.1,minmax,additive,dirichlet,HEV,3,0.7607439994268387,6
0.1,minmax,additive,dirichlet,HEV,4,0.8080112400262878,7
0.1,minmax,additive,dirichlet,HEV,5,0.6849311870513662,5
0.1,minmax,additive,dirichlet,HEV,6,0.8472837925242077,6
0.1,minmax,additive,dirichlet,HEV,7,0.7981223368353226,4
0.1,minmax,additive,dirichlet,HEV,8,0.8308872059031379,6
0.1,minmax,additive,dirichlet,HEV,9,0.8200647407407932,6
0.1,minmax,additive,dirichlet,HEV,10,0.8536622997206866,7
0.1,minmax,additive,dirichlet,HEV,11,0.8643420517214996,7
0.1,minmax,additive,dirichlet,HEV,12,0.37520084715285507,2
0.1,minmax,additive,dirichlet,HEV,13,0.8229557180270121,8
0.1,minmax,additive,dirichlet,HEV,14,0.7029775564807679,5
0.1,minmax,additive,dirichlet,HEV,15,0.4216202860761453,2
0.1,minmax,additive,dirichlet,HEV,16,0.8239544969037309,5
0.1,minmax,additive,dirichlet,HEV,17,0.8355498943074929,7
0.1,minmax,additive,dirichlet,HEV,18,0.44609028223139446,2
0.1,minmax,additive,dirichlet,HEV,19,0.831330078199337,7
0.1,minmax,additive,dirichlet,HEV,20,0.8662475056585515,7
0.1,minmax,additive,dirichlet,HEV,21,0.3762054714834133,2
0.1,minmax,additive,dirichlet,HEV,22,0.6924202071358261,6
0.1,minmax,additive,dirichlet,HEV,23,0.5235721267702946,3
0.1,minmax,additive,dirichlet,HEV,24,0.7957274069175095,4
0.1,minmax,additive,dirichlet,HEV,25,0.11889147787193093,1
0.1,minmax,additive,dirichlet,HEV,26,0.48282414322457773,2
0.1,minmax,additive,dirichlet,HEV,27,0.7930533693125137,6
0.1,minmax,additive,dirichlet,HEV,28,0.864750921893046,7
0.1,minmax,additive,dirichlet,HEV,29,0.8324848671615047,7
0.1,minmax,additive,dirichlet,HEV,30,0.7753548007758168,8
0.1,minmax,additive,dirichlet,HEV,31,0.8437451882575419,7
0.1,minmax,additive,dirichlet,HEV,32,0.8543168084654579,7
0.1,minmax,additive,dirichlet,HEV,33,0.8662812932973679,7
0.1,minmax,additive,dirichlet,HEV,34,0.522115960266432,2
0.1,minmax,additive,dirichlet,HEV,35,0.8590868231457202,7
0.1,minmax,additive,dirichlet,HEV,36,0.8334646116210126,7
0.1,minmax,additive,dirichlet,HEV,37,0.8465150356650819,6
0.1,minmax,additive,dirichlet,HEV,38,0.8293063907278302,5
0.1,minmax,additive,dirichlet,HEV,39,0.6405214581275562,5
0.1,percentile,geometric,equal,HEVD,0,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,1,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,2,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,3,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,4,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,5,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,6,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,7,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,8,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,9,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,10,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,11,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,12,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,13,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,14,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,15,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,16,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,17,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,18,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,19,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,20,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,21,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,22,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,23,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,24,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,25,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,26,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,27,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,28,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,29,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,30,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,31,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,32,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,33,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,34,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,35,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,36,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,37,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,38,0.8106716707940367,9
0.1,percentile,geometric,equal,HEVD,39,0.8106716707940367,9
0.1,percentile,geometric,equal,HEV,0,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,1,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,2,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,3,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,4,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,5,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,6,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,7,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,8,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,9,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,10,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,11,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,12,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,13,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,14,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,15,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,16,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,17,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,18,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,19,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,20,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,21,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,22,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,23,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,24,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,25,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,26,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,27,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,28,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,29,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,30,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,31,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,32,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,33,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,34,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,35,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,36,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,37,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,38,0.7309830112874706,2
0.1,percentile,geometric,equal,HEV,39,0.7309830112874706,2
0.1,percentile,geometric,entropy,HEVD,0,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,1,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,2,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,3,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,4,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,5,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,6,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,7,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,8,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,9,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,10,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,11,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,12,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,13,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,14,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,15,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,16,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,17,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,18,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,19,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,20,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,21,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,22,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,23,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,24,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,25,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,26,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,27,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,28,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,29,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,30,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,31,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,32,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,33,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,34,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,35,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,36,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,37,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,38,0.8070045979195754,9
0.1,percentile,geometric,entropy,HEVD,39,0.8070045979195754,9
