score,unit,stratum,set,variant,k,mu,se,ci_lo,ci_hi,pi_lo,pi_hi,tau2,tau2_lo,tau2_hi,q,q_p,i2,i2_lo,i2_hi,tau,tau2_outside_qprofile,auc_mu,auc_ci_lo,auc_ci_hi,auc_pi_lo,auc_pi_hi,fe_max_share,fe_max_event,k_eff_fe,re_max_share,re_max_event,k_eff_re,mean_equal,mean_unit_weighted,median,events,n_units_total,n_pos_cells_total,n_clusters_total,flag,run_id
hand_neg,cell_gate,UNIVERSE,holdout,main,2,1.2605538545337334,0.2490230699035681,-1.9035842556917455,4.424691964759212,,,0.05502721141118723,0.0,323.5446623494636,1.2092494107508043,0.2714808251309735,0.17304073823851157,0.0,0.9991878688478619,0.23457879574076432,False,0.7791214360190257,0.12970334492312705,0.9881638716182489,,,0.9722216344562499,2024-09-20,1.057097488584778,0.89050805350461,2024-09-20,1.2422467039937855,0.7140022283473859,0.7773784813373238,0.7140022283473859,2023-08-10;2024-09-20,107,107,65,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,UNIVERSE,holdout,main,2,0.8973306825130085,0.6145542586648821,-6.911321549571044,8.705982914597062,,,0.5507553715460355,0.0,860.6626140728192,2.86846018755785,0.0903312571246904,0.6513809031278973,0.0,0.9996576319513043,0.7421289453632943,False,0.7104006483319066,0.0009954481765396463,0.9998344352983476,,,0.9683579444486012,2024-09-20,1.0652822789319547,0.6632785203841103,2024-09-20,1.8072732795260773,0.6502,0.7742846153846152,0.6502,2023-08-10;2024-09-20,65,107,65,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,AGRI,holdout,main,1,1.2825615154879328,0.1325505518693593,,,,,,,,,,,,,,False,0.7828854875545974,,,,,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.7828854875545974,0.7828854875545974,0.7828854875545974,2024-09-20,1112,1112,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,AGRI,holdout,main,1,0.7597525163563318,0.12377277224506152,,,,,,,,,,,,,,False,0.6813,,,,,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.6813,0.6813000000000001,0.6813,2024-09-20,47,1112,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
hand_neg,object,AGRI,holdout,main,1,0.6986267679439528,0.09160684704319066,,,,,,,,,,,,,,False,0.6678832386558624,,,,,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.6678832386558624,0.6678832386558624,0.6678832386558624,2024-09-20,109,1112,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,ALL,combined,main,8,2.0353157600264664,0.15725142195239167,1.663475234080391,2.4071562859725417,1.0836022704637456,2.9870292495891873,0.12979898596412862,0.03785195870627137,0.932428813450177,37.874572197870094,3.2011571513590637e-06,0.8151794305839407,0.634113554022727,0.9771125942607699,0.3602762633925924,False,0.8844554280296428,0.8407039604606577,0.9173713808167083,0.7471750740772373,0.9519846998388016,0.38790800766727784,2012,4.320882117519345,0.15795619728326551,2012,7.5152624521005755,0.8683426777339555,0.9043029702709477,0.8695240033921425,2006;2012;2014;2016;2019;2023-08-10;2024-09-20;2025,1968,1968,108,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,ALL,combined,main,8,1.8312645751133432,0.14497072314012646,1.488463287405257,2.1740658628214296,1.012838295340583,2.6496908548861033,0.09443555983474061,0.02082289911243448,0.8255226942440709,25.873960479756185,0.0005304618763947315,0.7294577300805261,0.450136689016818,0.9701088265382902,0.3073036931680786,False,0.8619123047987591,0.8158475083908929,0.8978963223259845,0.7335752407077579,0.9339919339598776,0.3787742430890141,2024-09-20,4.156499216527411,0.17141723354838154,2024-09-20,7.327314101910936,0.843975,0.8682351851851853,0.8532500000000001,2006;2012;2014;2016;2019;2023-08-10;2024-09-20;2025,108,1968,108,,m2_20260926T165115Z_1ffdde7
hand_neg,object,ALL,combined,main,10,1.6905876153403356,0.1678701889004187,1.3108388650989657,2.0703363655817055,0.49366577144728896,2.8875094592333825,0.24127677986368512,0.09402329557277114,0.9068989948881567,82.92738047768185,4.2271092187694374e-14,0.8914713096186349,0.8551240986318068,0.9827383831320252,0.49119932803667915,False,0.8443014213796709,0.7876534945072498,0.8879864229287098,0.6209696134066259,0.9472255196718048,0.38783970350042574,2024-09-20,4.660647019772432,0.11488875929624974,2024-09-20,9.750837342714707,0.8275162459514276,0.8531975125499593,0.8451100700330112,2006;2012;2014;2016;2019;2022-09-06;2023-08-10;2024-07-24;2024-09-20;2025,338,1968,108,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,FLAT,combined,main,8,0.9144036143687844,0.17794811538296307,0.49362318520899895,1.3351840435285698,-0.11933340668901526,1.948140635426584,0.15068759126644932,0.04084987118083496,1.4461248614051856,37.69031420400794,3.469834769806039e-06,0.814275891622691,0.584530354232522,0.9803173389350303,0.3881849961892517,False,0.7139004325774372,0.6209595899874117,0.7916968435207531,0.47020200137667384,0.875243755460837,0.3828394851083008,2012,4.098042877363237,0.17491327402313464,2012,6.761563050840208,0.6657366569551372,0.7575979694645028,0.6723914769706347,2006;2012;2014;2016;2019;2023-08-10;2024-09-20;2025,1867,1867,99,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,FLAT,combined,main,8,0.7356912212642418,0.11452420249331915,0.46488451465421654,1.0064979278742672,0.24031294105508139,1.231069501473402,0.03103670806804,0.0,1.0963791326257593,14.825640878583043,0.03830052715558813,0.5278450316362294,0.0,0.9705383197065255,0.17617238168350907,False,0.6760529273104645,0.6141722771884544,0.7323342290388941,0.5597907672290916,0.7740057072216072,0.41340034520158736,2016,3.720310222482043,0.2522277302569497,2016,5.4993628665115235,0.6275875,0.6771757575757577,0.6579999999999999,2006;2012;2014;2016;2019;2023-08-10;2024-09-20;2025,99,1867,99,,m2_20260926T165115Z_1ffdde7
hand_neg,object,FLAT,combined,main,10,0.4144486881568066,0.23922944811518368,-0.12672592144921768,0.9556232977628308,-1.2866957646316466,2.1155931409452595,0.48708122914997143,0.18641747544784198,1.8387390405673347,73.59816165139499,2.9872099029053048e-12,0.8777143369065468,0.8973101327447766,0.9885305748394283,0.6979120497240118,False,0.6021541095628921,0.468360850611094,0.7222446612564278,0.21641261202163356,0.8924095371442876,0.28919501240868606,2024-09-20,4.587048065586792,0.11575366064675148,2024-09-20,9.625930179346494,0.5795549383497105,0.6320078912363184,0.6284395069145639,2006;2012;2014;2016;2019;2022-09-06;2023-08-10;2024-07-24;2024-09-20;2025,306,1867,99,,m2_20260926T165115Z_1ffdde7
hand_neg,object,URBAN,combined,main,9,0.5067887669152555,0.2286559875861656,-0.02049288599763477,1.0340704198281458,-0.9934271983256484,2.0070047321561595,0.35023256794484725,0.10366329052440888,1.3268601239494189,68.29782924086588,1.0714516639793248e-11,0.8828659696959561,0.6950316344626588,0.9668554875890483,0.5918045014570666,False,0.6240533852926199,0.4948769577880439,0.7377042702640041,0.2702356735381434,0.8815305704184128,0.38744187233094485,2012,3.9522620726611497,0.14475181092875958,2012,8.29876607728759,0.6028389624181458,0.6259763879631782,0.6144514517144872,2006;2012;2014;2016;2019;2022-09-06;2023-08-10;2024-07-24;2024-09-20,158,387,45,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,AGRI,combined,main,5,1.0079619427487458,0.14617335516169014,0.6021196462997327,1.413804239197759,0.045167932679677225,1.9707559528178145,0.07015937278014724,0.008035027929980485,0.6541964988119269,16.27142744094599,0.0026757584573225573,0.7541703077669596,0.20679357579031923,0.9550079934850028,0.2648761461138908,False,0.7326211087838734,0.6461410980384547,0.8043652787092378,0.5112900637906042,0.8776922867782346,0.3895967653550997,2014,3.558155843258006,0.253224813601907,2014,4.799561211977909,0.7334330448567689,0.7734337388373841,0.7496637848222862,2006;2012;2014;2024-09-20;2025,1328,1328,80,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,AGRI,combined,main,5,0.751307378643312,0.10662492379486299,0.4552691308809769,1.047345626405647,0.15335818577031068,1.3492565715163134,0.024005760005687132,0.0,0.46030127740752397,6.968491116028771,0.13756272402795502,0.4259876444702229,0.0,0.9371317189558395,0.15493792307142604,False,0.6794635036794456,0.6118912842193135,0.7402648609256761,0.538264581282735,0.7940080601631891,0.3757821401814299,2024-09-20,3.9326047710411633,0.28726469727104803,2024-09-20,4.583704022479188,0.6866199999999999,0.6846912500000001,0.6863,2006;2012;2014;2024-09-20;2025,80,1328,80,,m2_20260926T165115Z_1ffdde7
hand_neg,object,AGRI,combined,main,5,0.8128700611216102,0.10421356551266237,0.5235268172587693,1.1022133049844511,0.18227646647793627,1.4434636557652842,0.029082923768559553,0.0,0.4657684799674635,9.275725723982795,0.0545652637649303,0.5687668955478249,0.0,0.9590294890386937,0.1705371624267261,False,0.6927207594845918,0.627972083644008,0.7506745825346751,0.5454433660144398,0.8089904454060205,0.4300919329404268,2024-09-20,3.6436575717490496,0.2716359202737266,2024-09-20,4.763639309037187,0.6978206003417053,0.6831540811578894,0.6678832386558624,2006;2012;2014;2024-09-20;2025,187,1328,80,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,UNIVERSE,combined,main,7,1.3040135157217811,0.06040632742331732,1.156204557265522,1.4518224741780403,1.1487341076899018,1.4592929237536605,0.0,0.0,0.20535598902554297,2.7897320292783516,0.834737073310873,0.0,0.0,0.8618890685245317,0.0,False,0.786509676250392,0.7606423792188299,0.8102787560806559,0.7592796205958451,0.8114245054952369,0.5042703552438909,2012,2.9879490265648796,0.5042703552438909,2012,2.9879490265648796,0.7673257716352155,0.7849791374207913,0.7879663094377574,2006;2012;2014;2016;2019;2023-08-10;2024-09-20,447,447,109,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,UNIVERSE,combined,main,7,1.2501052715587913,0.09433966060742181,1.0192644379854958,1.4809461051320867,1.052420431494939,1.4477901116226435,0.0,0.0,1.3928294353990698,9.029340002582634,0.17193472142024793,0.3354996048123297,0.0,0.9674507510897343,0.0,False,0.7773180836534884,0.7348292961413,0.8147154417683418,0.7412394175266148,0.8096580970043666,0.3170401745141445,2024-09-20,4.1190440311994445,0.3170401745141445,2024-09-20,4.1190440311994445,0.7194142857142857,0.767369724770642,0.7666,2006;2012;2014;2016;2019;2023-08-10;2024-09-20,109,447,109,,m2_20260926T165115Z_1ffdde7
hand_neg,object,UNIVERSE,combined,main,10,0.9988719298934426,0.173331932865777,0.6067678564194676,1.3909760033674177,-0.09500534712036635,2.0927492069072517,0.19759870276033809,0.05811655451170446,1.0408575325468508,43.833070568883095,1.514990991195085e-06,0.7946755752404656,0.6494548036566729,0.9707444300392116,0.44452075627616994,False,0.7308367287838253,0.6472031543584953,0.8007480108176634,0.47626651210509574,0.89019644005583,0.4107673133497521,2024-09-20,4.248582255390217,0.13435069876699296,2024-09-20,9.083805179529191,0.6993229746894449,0.7152136820925835,0.7628843820535449,2006;2012;2014;2016;2019;2022-09-06;2023-08-10;2024-07-24;2024-09-20;2025,250,449,111,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,URBAN,combined,main,6,1.114734417951241,0.10564637553933336,0.8431617639890181,1.386307071913464,0.8274626952398431,1.402006140662639,0.0,0.0,1.3342285039315516,5.212806850373441,0.39046499545810026,0.04082385104259049,0.0,0.9456138033286371,0.0,False,0.7530106993074899,0.699130701895507,0.8000020337192166,0.6958181629387383,0.8025020398065648,0.45846356614244277,2012,3.3062813418553563,0.45846356614244277,2012,3.3062813418553563,0.6901655649599964,0.7531575970120977,0.7216052928874727,2012;2014;2016;2019;2023-08-10;2024-09-20,385,385,43,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,URBAN,combined,main,6,1.0322714441805914,0.11095355499097712,0.7470562511215106,1.317486637239672,0.7242149895215988,1.340327898839584,0.0,0.0,0.7117799980178896,3.254742771646642,0.660777345464833,0.0,0.0,0.8859915027072465,0.0,False,0.7373560256250706,0.6785369329911949,0.7887632445299815,0.6735345103381571,0.7925438591130027,0.4078474124934975,2012,3.0492081638114215,0.4078474124934975,2012,3.0492081638114215,0.66285,0.6948279069767441,0.6961999999999999,2012;2014;2016;2019;2023-08-10;2024-09-20,43,385,43,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,ALL,development,main,6,2.140336324284219,0.14945852086322525,1.7561409653721411,2.524531683196297,1.143945554105047,3.1367270944633914,0.10645187363107242,0.025534559285745988,0.7204166296800134,28.226323452946296,3.287205050952666e-05,0.822860387455877,0.6747662341859341,0.9832030610017026,0.32626963332659753,False,0.8947622838982783,0.8527256842899971,0.9258437879622073,0.7584033107985002,0.9583825350495252,0.31448757989642695,2012,3.7868490326453808,0.19906826277437048,2012,5.665048654484586,0.8932138040281355,0.8839040811733206,0.8826312799979479,2006;2012;2014;2016;2019;2025,696,696,53,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,ALL,development,main,6,1.9585623258057132,0.2107924227137569,1.416703152887958,2.5004214987234685,0.5242062737829913,3.392918377828435,0.22297800606897775,0.06371277524883222,1.6065104549797131,38.58269327370934,2.8813370768112966e-07,0.8704082173701686,0.7138516777705679,0.9843513695096375,0.47220547018112546,False,0.8763772788686218,0.8048210544560406,0.9241713633237348,0.6281308066073357,0.9674824825993804,0.37476813206997367,2016,4.040881495305265,0.1882830847601643,2016,5.875385302982778,0.8653166666666667,0.8640113207547171,0.8482000000000001,2006;2012;2014;2016;2019;2025,53,696,53,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,ALL,development,main,6,2.0008362903607564,0.1795464424618782,1.5392974667151316,2.462375114006381,0.7927389119055537,3.208933668815959,0.1583476213402021,0.045441510541646704,1.1970444652811514,37.50476284322774,4.744035652427324e-07,0.8666835990697951,0.7065089571012899,0.9844752555306127,0.39792916623464797,False,0.8808848551429347,0.8233625743466906,0.9214617220239196,0.6884191253194,0.9611690863478339,0.25689882880189546,2012,4.698291599142344,0.18235584737654528,2012,5.896641915341768,0.8723769585730085,0.8699179352356425,0.8638788603051772,2006;2012;2014;2016;2019;2025,142,696,53,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,FLAT,development,main,6,0.8820168203319505,0.1633863334059685,0.4620188794873491,1.3020147611765518,-0.18381094294090627,1.9478445836048073,0.12067042412293248,0.025875109470839423,0.789886840150624,29.328768094714192,1.998587433032355e-05,0.8295189220408773,0.7045283681145582,0.9864478329440401,0.34737648757930134,False,0.7072399814181737,0.6134930010582039,0.7861738687740613,0.45417621031868055,0.8752114253422383,0.4623898246744942,2016,2.7708528458387685,0.2158571087307237,2016,5.319949408804607,0.7041749421970388,0.6863542658987973,0.6689989968359871,2006;2012;2014;2016;2019;2025,633,633,49,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,FLAT,development,main,6,0.8290434851143744,0.18866593079798247,0.34406227040166276,1.3140246998270861,-0.33756892411459294,1.9956558943433418,0.14262384219767818,0.027975597974253964,1.5713782115813495,24.78659433573442,0.00015319384589515555,0.7982780557798703,0.45114999203889833,0.9788005030297247,0.3776557191380506,False,0.6961526418034825,0.5851769582618545,0.7881858544690814,0.41640013506389567,0.8803402197227606,0.6379463177716441,2016,2.266469420638623,0.22834667479665746,2016,5.40415412556149,0.6665,0.6832469387755102,0.6467,2006;2012;2014;2016;2019;2025,49,633,49,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,FLAT,development,main,6,0.7905514347426119,0.15864239289588425,0.38274818120257237,1.1983546882826515,-0.07942073057557941,1.6605236000608032,0.07917707244648581,0.013413462906396731,1.336278095613873,17.304115053765955,0.003957726997099854,0.7110513895414817,0.37923301668611015,0.9838345205666703,0.2813842078839639,False,0.6879497220494889,0.5945357594544337,0.7682319623870181,0.4801552474098518,0.8403082776133991,0.541967436851814,2016,2.860068172740637,0.2250543384560159,2016,5.508226942943657,0.6642279942423781,0.6756729313539562,0.6739944036284472,2006;2012;2014;2016;2019;2025,131,633,49,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,URBAN,development,main,5,0.7607440354902845,0.2085674438243058,0.18166797698067483,1.339820093999894,-0.6087054221575586,2.1301934931381274,0.14166928894817557,0.010471439957497922,1.4517628737964146,13.608427639001773,0.008655589355844701,0.7060644986981454,0.1749925640145563,0.9671128570309381,0.3763898098357281,False,0.6815152501454047,0.5452924960643177,0.792460354407654,0.3523545651544545,0.8938033758803929,0.44053184625271674,2012,3.0342711769845727,0.27111121695850865,2012,4.514786560748158,0.6547622131834776,0.667746483970849,0.625865119021756,2006;2012;2014;2016;2019,77,351,31,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,AGRI,development,main,4,0.8632965378143804,0.169812082297732,0.3228787039134303,1.4037143717153304,-0.5653365436821103,2.291929619310871,0.08141137302191363,0.008904195987466869,1.2907901687894467,13.894167326623723,0.0030528063407263078,0.7840820590773036,0.23810945362930316,0.9784040044430979,0.2853267828681942,False,0.7033489351213272,0.5800256537018781,0.8027726417463034,0.3623135878981358,0.9082064443670587,0.5245192861171043,2014,2.7546828596330033,0.3102505070602721,2014,3.848625769470758,0.7005268229740051,0.7042624971522793,0.7031739564740658,2006;2012;2014;2025,216,216,33,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,AGRI,development,main,4,0.8898092173636225,0.16676154569138513,0.35909955241467373,1.4205188823125714,-0.4932621269605275,2.2728805616877725,0.07601050266819945,0.0023388782690065444,1.5707514436242873,10.051942853931822,0.01812972342569275,0.7015502332639557,0.07120877835392746,0.9809484246716152,0.2757000229746081,False,0.7088508001582683,0.5888224436269616,0.8054197478975015,0.3791253955618593,0.9066059753107752,0.3919697571505369,2025,3.428140496577175,0.28942026082306527,2025,3.913008003627635,0.697875,0.6928272727272727,0.7033499999999999,2006;2012;2014;2025,33,216,33,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,AGRI,development,main,4,0.7804036933755707,0.13089407905311634,0.363840315109467,1.1969670716416743,-0.2147256054470148,1.7755329921981562,0.036403543678302036,0.0,0.9264675501917106,6.431880354696528,0.09238803552746336,0.5335734132850567,0.0,0.9667604119806985,0.19079712701794552,False,0.6857671125809542,0.5899697471394842,0.767984803050166,0.44652390980767676,0.8551444040610531,0.28032520416863116,2014,3.944749298974536,0.26419875212902066,2014,3.987236641702914,0.6833756171721624,0.6805080653523127,0.6789048991961736,2006;2012;2014;2025,78,216,33,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,UNIVERSE,development,main,5,1.4788411531066328,0.13823209768886924,1.0950473220971486,1.862634984116117,0.7411587327933226,2.216523573419943,0.03462186953476211,0.0,0.7314263876481689,6.00456182866164,0.19880785228051664,0.33383981810183766,0.0,0.9288486040913854,0.18606952876481983,False,0.8143974799189584,0.7493309732119654,0.8656037813743505,0.677249187212664,0.9017235510311326,0.4332414647014866,2016,3.2548528937224077,0.3351142278357822,2016,4.003000865055283,0.8161115097864649,0.8177126416594995,0.8418757103713032,2006;2012;2014;2016;2019,340,340,44,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,UNIVERSE,development,main,5,1.233953460017169,0.18976384859571163,0.7070845514401104,1.7608223685942277,0.07349084207710943,2.3944160779572288,0.09808541190949553,0.0,1.6303471847686828,10.07962289945374,0.03910759226754057,0.6031597570761523,0.0,0.9641157680949732,0.3131859063072531,False,0.7745097730932207,0.6697566325101916,0.8533126261416163,0.5183644458792903,0.9164005092680689,0.4361286489090897,2016,3.3150666932675104,0.285025137139372,2016,4.4370137533877365,0.76672,0.7507454545454544,0.7679,2006;2012;2014;2016;2019,44,340,44,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,UNIVERSE,development,main,6,1.2055519235113665,0.15279413383665333,0.8127820984790814,1.5983217485436516,0.30663892967753714,2.104464917345196,0.08147708521085778,0.005486062868767585,0.7948028051921476,15.189894907985929,0.009581027204788229,0.670833799029689,0.11119695386645032,0.9477133256020314,0.2854419121482649,False,0.7695109670623088,0.6927020355526745,0.8317836956302345,0.5760646507052554,0.8913363883056569,0.2921181309512631,2014,4.270250477848544,0.22347373576789079,2014,5.294960493990506,0.7571451528058759,0.745684253943083,0.7867094947450188,2006;2012;2014;2016;2019;2025,105,342,46,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,URBAN,development,main,4,1.2163808339624744,0.10304443018458162,0.8884474678414878,1.544314200083461,0.7730164351433064,1.6597452327816424,0.0,0.0,1.3969517375078144,2.6836765045269795,0.44300843276961244,0.0,0.0,0.9510089587786658,0.0,False,0.7714260163832601,0.7085696805550183,0.8240910080090279,0.6841730477193864,0.8402038006241385,0.7204385304286466,2016,1.794192796713422,0.7204385304286466,2016,1.794192796713422,0.767116475372154,0.7803041616186136,0.7879514854861203,2012;2014;2016;2019,349,349,29,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,URBAN,development,main,4,0.8762917899233021,0.18913395065066005,0.2743831474713979,1.4782004323752065,-0.5113704128756246,2.2639539927222287,0.06824309825974198,0.0,2.2665794088277833,5.757700418771529,0.12401247129949591,0.4789586498423473,0.0,0.9768315004058395,0.261233799994836,False,0.706053199947131,0.5681686432061971,0.8143006127639002,0.37487232375016616,0.9058474003211717,0.49815602885721183,2012,2.3316175286113108,0.4028925045402065,2012,2.942641893065035,0.6613,0.6653413793103449,0.65655,2012;2014;2016;2019,29,349,29,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,ALL,holdout,main,4,1.5142661488098124,0.21345002964600468,0.8349728906001869,2.1935594070194377,-0.04373150112418589,3.0722637987438106,0.08555668929120376,0.0,1.2561102324190254,5.40894776030888,0.14418711840111118,0.44536347309283614,0.0,0.9304005413738702,0.2925007509241707,False,0.8196925895002719,0.6974053934997475,0.899669650726761,0.4890688667619497,0.9557340446378751,0.9421099662447764,2024-09-20,1.1249687287765051,0.5104871319026159,2024-09-20,2.8556082948965855,0.8024218886159252,0.850018180529212,0.8084306184378756,2022-09-06;2023-08-10;2024-07-24;2024-09-20,196,1272,55,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,FLAT,holdout,main,4,0.37150251663442696,0.1971314593205863,-0.2558577677355584,0.9988628010044123,-0.8486098079751816,1.5916148412440356,0.04448319495821031,0.0,4.227529504616343,4.0264088224033046,0.25862653851893347,0.25491917678410414,0.0,0.9649125111868609,0.2109103955669571,False,0.5918219894705034,0.43638223187882264,0.7308349329960704,0.29972456331772973,0.8308431786295547,0.9334966652186069,2024-09-20,1.1445791689929086,0.6987939738246506,2024-09-20,1.8811672743499963,0.5225335237795677,0.612161822984801,0.5726176079461942,2022-09-06;2023-08-10;2024-07-24;2024-09-20,175,1234,50,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,URBAN,holdout,main,4,0.5082416815534384,0.1282930334361189,0.09995599130102267,0.9165273718058542,-0.04375868896831758,1.0602420520751945,0.0,0.0,3.1580474439304984,2.476760938604735,0.4795055456377906,0.0,0.0,0.9387204102719987,0.0,False,0.6243941932097846,0.5249682127517923,0.714334005700313,0.4890620730516028,0.7427367990513901,0.8674429640459071,2024-09-20,1.3149469397887235,0.8674429640459071,2024-09-20,1.3149469397887235,0.5835509712928575,0.6192650079789875,0.6297020440704802,2022-09-06;2023-08-10;2024-07-24;2024-09-20,81,36,14,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,UNIVERSE,holdout,main,4,0.9836134225073179,0.4076825629158777,-0.3138144435729098,2.2810412885875455,-2.337835261814724,4.305062106829359,0.42970743916968834,0.0,8.179480918016713,9.297173203687576,0.02558993225558241,0.6773212745127629,0.0,0.9833195026268127,0.6555207389317964,False,0.727824609669994,0.42218395056553065,0.9072946679160778,0.08803756012861438,0.9866797765726157,0.9088670894340758,2024-09-20,1.2043784722706106,0.37916670636776834,2024-09-20,3.4349131377545583,0.685859588110716,0.7146670881090025,0.6873498443663904,2022-09-06;2023-08-10;2024-07-24;2024-09-20,145,107,65,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,ALL,holdout,main,2,1.9937541216151085,0.6195291180434825,-5.878109692267121,9.865617935497339,,,0.5894131411969564,0.0,831.9685977921034,3.5867190725212676,0.05824312631902678,0.7211936648004454,0.0,0.9997261929085277,0.7677324672025773,False,0.880139739527394,0.0027922547577276624,0.9999480729061204,,,0.941984562448559,2024-09-20,1.1227115823186824,0.6232280973823561,2024-09-20,1.8854750110729088,0.8451933507494515,0.9202179307831397,0.8451933507494515,2023-08-10;2024-09-20,1272,1272,55,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,ALL,holdout,main,2,1.9774234233599461,0.10427881343426137,0.6524354702188568,3.3024113765010354,,,0.0,0.0,156.63893571978292,0.6995114974722648,0.40294788686318916,0.0,0.0,0.9985960643667415,0.0,False,0.878406229450574,0.6575590802619018,0.9645114425392224,,,0.9746692630549169,2024-09-20,1.0519430339771259,0.9746692630549169,2024-09-20,1.0519430339771259,0.8439,0.8759727272727272,0.8439,2023-08-10;2024-09-20,55,1272,55,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,FLAT,holdout,main,2,0.8735554895248546,0.636227112536702,-7.210476461071738,8.957587440121447,,,0.504893098548185,0.0,1115.0163689181943,1.8547222885166572,0.17323516165686662,0.46083572392944855,0.0,0.999470503415387,0.7105583005976251,False,0.7054849824544266,0.0007382596297890698,0.9998712600639845,,,0.9738387664423228,2024-09-20,1.0536893131329075,0.7554769407447539,2024-09-20,1.5859499186763488,0.6069485893155973,0.7698862945631874,0.6069485893155973,2023-08-10;2024-09-20,1234,1234,50,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,FLAT,holdout,main,2,0.7416269118848356,0.1255987228084659,-0.8542561747215863,2.3375099984912575,,,0.0,0.0,215.36870070015652,0.36361497611504656,0.5465053927152669,0.0,0.0,0.9972991510754922,0.0,False,0.6773515145811304,0.29854079060498845,0.9119363219723334,,,0.9862886894548594,2024-09-20,1.0277984758579175,0.9862886894548594,2024-09-20,1.0277984758579175,0.60205,0.67003,0.60205,2023-08-10;2024-09-20,50,1234,50,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,URBAN,holdout,main,2,0.8811789864834864,0.27184013053342043,-2.5728773675826075,4.3352353405495805,,,0.0,0.0,671.0120232088447,0.8249462425790646,0.3637379584235808,0.0,0.0,0.9988095356200364,0.0,False,0.7070664764716302,0.07090451735574131,0.9870705688828431,,,0.9514431773214965,2024-09-20,1.1018046754390105,0.9514431773214965,2024-09-20,1.1018046754390105,0.5828717263059079,0.6054738551622185,0.5828717263059079,2023-08-10;2024-09-20,36,36,14,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,URBAN,holdout,main,2,0.6689163196214627,0.29460016049655613,-3.0743336349577035,4.412166274200629,,,0.0,0.0,16.32887185289286,0.020854458666091112,0.8851761450548141,0.0,0.0,0.9529084339757002,0.0,False,0.6612604625842157,0.044178470431899555,0.9880164713449964,,,0.9429718768244802,2024-09-20,1.1205132540176497,0.9429718768244802,2024-09-20,1.1205132540176497,0.64255,0.6545785714285713,0.64255,2023-08-10;2024-09-20,14,36,14,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
