score,unit,stratum,test_event,role,auc,ci_lo,ci_hi,n_units,n_pos_cells,n_clusters,included,reason,y,se,run_id
logit_F1_wf,object,ALL,2012,development,0.513355456703192,0.4086309843188681,0.6301241212365174,30,206,14,True,,0.05343453726282654,0.23020245346236443,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,FLAT,2012,development,0.6800229165789977,0.451,0.7957,187,187,10,True,,0.7538771195337812,0.39701337444013646,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,FLAT,2012,development,0.5007,0.3443,0.6677,10,187,10,True,,0.0028000018293355966,0.3423508806829672,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,FLAT,2012,development,0.5624658972482474,0.4228,0.7511,187,187,10,True,,0.2511758532197951,0.3611742800861451,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,FLAT,2012,development,0.7091,0.5567,0.8435,10,187,10,True,,0.8910169948087948,0.3716201292620209,m2_20260926T165115Z_1ffdde7
twi,cell_gate,FLAT,2012,development,0.5808219641821487,0.4827,0.6914,187,187,10,True,,0.3261485437521031,0.2234480400687143,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,FLAT,2012,development,0.5632,0.4217,0.7106,10,187,10,True,,0.25415938041313746,0.30972468968252875,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,FLAT,2012,development,0.6688950461587577,0.4911,0.8355,187,187,10,True,,0.7031917599361698,0.42366174875640206,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,FLAT,2012,development,0.6054,0.4858,0.7218,10,187,10,True,,0.4280168029991035,0.2577147077577888,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,FLAT,2012,development,0.6324167093551033,0.5903,0.6726,187,187,10,True,,0.5425985929321477,0.09050228460156334,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,FLAT,2012,development,0.6482,0.5972,0.7138,10,187,10,True,,0.6111364584039893,0.1326810194512665,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,FLAT,2012,development,0.6609872042831528,0.6342,0.6881,187,187,10,True,,0.6676966293994979,0.06147407002066537,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,FLAT,2012,development,0.6437,0.5626,0.7196,10,187,10,True,,0.5914597064467799,0.17621690106335158,m2_20260926T165115Z_1ffdde7
L1,cell_gate,FLAT,2012,development,0.6507130634138979,0.4277,0.8663,187,187,10,True,,0.6221750299629705,0.5509984152788525,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,FLAT,2012,development,0.7028,0.5936,0.809,10,187,10,True,,0.860667043469338,0.2716013411013793,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,FLAT,2012,development,0.7128788682012248,0.5101,0.8947,187,187,10,True,,0.9094073269272978,0.5355377873491656,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,FLAT,2012,development,0.7002,0.5387,0.8342,10,187,10,True,,0.8482504228520682,0.37260396401663803,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,FLAT,2012,development,0.4601401277808509,0.2921,0.5566,187,187,10,True,,-0.15977854128824565,0.2838269458193941,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,FLAT,2012,development,0.3818,0.2199,0.5503,10,187,10,True,,-0.48191511840636886,0.3745303793597847,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,FLAT,2012,development,0.3471537293864219,0.1141,0.5976,187,187,10,True,,-0.631573975358156,0.6237369295734293,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,FLAT,2012,development,0.3343,0.1649,0.5296,10,187,10,True,,-0.688800325180605,0.4440772561033857,m2_20260926T165115Z_1ffdde7
slope_neg,object,FLAT,2012,development,0.5360798765691385,0.4114133581092219,0.6423171049723052,23,187,10,True,,0.1445707837889859,0.24070875552383333,m2_20260926T165115Z_1ffdde7
relelev_neg,object,FLAT,2012,development,0.6696970336222777,0.5648687028024857,0.771543808829798,23,187,10,True,,0.7068151082780393,0.24390843192871717,m2_20260926T165115Z_1ffdde7
twi,object,FLAT,2012,development,0.5645869762902552,0.4735092049276328,0.6463035782483229,23,187,10,True,,0.259799387998527,0.18084333446251286,m2_20260926T165115Z_1ffdde7
impervious,object,FLAT,2012,development,0.5968216673913959,0.5106196299492389,0.6859542260748174,23,187,10,True,,0.39223937743797643,0.1884695954634773,m2_20260926T165115Z_1ffdde7
hand_neg,object,FLAT,2012,development,0.6747723467510007,0.6340675487046075,0.7146182680567109,23,187,10,True,,0.729849961264182,0.09393388919849793,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,FLAT,2012,development,0.6809049289970249,0.6240736147371259,0.7325776548161004,23,187,10,True,,0.7579336048010532,0.12777406457731164,m2_20260926T165115Z_1ffdde7
L1,object,FLAT,2012,development,0.6580341824030871,0.5698748382990333,0.7415993914181243,23,187,10,True,,0.6545460953965015,0.19718667227755884,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,FLAT,2012,development,0.6415236652551747,0.5225151139844099,0.7492630472772315,23,187,10,True,,0.5819834278829463,0.2562711184144141,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,FLAT,2012,development,0.3949921315911424,0.2965060003246751,0.5030798149690167,23,187,10,True,,-0.42637561890045306,0.22355291078047201,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,FLAT,2012,development,0.361591550157186,0.2483861136443758,0.476903274196321,23,187,10,True,,-0.5684630217004734,0.25887863387501386,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,URBAN,2012,development,0.7760470390072977,0.4348,0.8572,108,108,11,True,,1.242777101388921,0.5241218015899897,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,URBAN,2012,development,0.5356,0.3171,0.7175,11,108,11,True,,0.14264136399328087,0.4334838968657837,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,URBAN,2012,development,0.4086784186919787,0.3005,0.7061,108,108,11,True,,-0.36943141581981775,0.4391497371396019,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,URBAN,2012,development,0.5842,0.4061,0.7749,11,108,11,True,,0.3400390145297283,0.41232919939752843,m2_20260926T165115Z_1ffdde7
twi,cell_gate,URBAN,2012,development,0.6939494647458557,0.468,0.7534,108,108,11,True,,0.8186489042800775,0.31760887132930143,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,URBAN,2012,development,0.5445,0.4208,0.6667,11,108,11,True,,0.17847222567300203,0.25836887104739276,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,URBAN,2012,development,0.5823235747482123,0.2579,0.6552,108,108,11,True,,0.3323192331104996,0.43339778160178527,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,URBAN,2012,development,0.2914,0.1607,0.432,11,108,11,True,,-0.8885942986702672,0.3518771566080493,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,URBAN,2012,development,0.7581451927571673,0.671,0.7878,108,108,11,True,,1.1425373384409157,0.15280985846563422,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,URBAN,2012,development,0.732,0.6648,0.7967,11,108,11,True,,1.0047935334504547,0.17373701919796455,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,URBAN,2012,development,0.8029270926292935,0.6566,0.8347,108,108,11,True,,1.4046901676394647,0.24774213329575331,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,URBAN,2012,development,0.7076,0.6462,0.7621,11,108,11,True,,0.8837562344100067,0.14333173877944924,m2_20260926T165115Z_1ffdde7
L1,cell_gate,URBAN,2012,development,0.6280717715733883,0.2283,0.7462,108,108,11,True,,0.5239535445610859,0.5858226078509986,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,URBAN,2012,development,0.4044,0.2529,0.5674,11,108,11,True,,-0.3871648136635377,0.3455308135367292,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,URBAN,2012,development,0.7201563459777708,0.3157,0.807,108,108,11,True,,0.9452372669025255,0.5623158178278564,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,URBAN,2012,development,0.4433,0.2613,0.6369,11,108,11,True,,-0.22777975343845414,0.4084659472303773,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,URBAN,2012,development,0.5955982059038281,0.3741,0.6899,108,108,11,True,,0.38715736497912656,0.3352916983142032,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,URBAN,2012,development,0.4977,0.3137,0.668,11,108,11,True,,-0.009200064891490722,0.3780760644144956,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,URBAN,2012,development,0.3510927220116747,0.2388,0.7287,108,108,11,True,,-0.6142394835942815,0.5477923767611493,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,URBAN,2012,development,0.5685,0.3695,0.7578,11,108,11,True,,0.2757338026671081,0.427308383137281,m2_20260926T165115Z_1ffdde7
slope_neg,object,URBAN,2012,development,0.5254148913022568,0.3624543424045511,0.6733274659221778,19,108,11,True,,0.10174725266348195,0.3285777017906407,m2_20260926T165115Z_1ffdde7
relelev_neg,object,URBAN,2012,development,0.604088206486859,0.4651718430551032,0.7456218648421374,19,108,11,True,,0.4225287817125717,0.30993817174043664,m2_20260926T165115Z_1ffdde7
twi,object,URBAN,2012,development,0.572961116519211,0.4758772440912771,0.6621310584511354,19,108,11,True,,0.29394278383573413,0.196271828459245,m2_20260926T165115Z_1ffdde7
impervious,object,URBAN,2012,development,0.3615757751020711,0.252719222417405,0.4879990320122771,19,108,11,True,,-0.5685313590441483,0.2643285344230133,m2_20260926T165115Z_1ffdde7
hand_neg,object,URBAN,2012,development,0.7741753628925722,0.7393405058807659,0.8104531779826667,19,108,11,True,,1.2320396589010172,0.10469933435549811,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,URBAN,2012,development,0.7379439007847644,0.6834513187986475,0.7869950973642015,19,108,11,True,,1.035309206531389,0.1370505915414029,m2_20260926T165115Z_1ffdde7
L1,object,URBAN,2012,development,0.4871858066256869,0.3681273745014017,0.6080571776090736,19,108,11,True,,-0.051267999980831425,0.2498545347630204,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,URBAN,2012,development,0.5397778682713839,0.3999945445574148,0.6806487313610025,19,108,11,True,,0.15944843188657742,0.2964958937677359,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,URBAN,2012,development,0.4538664560337221,0.3222684513257402,0.579031872365534,19,108,11,True,,-0.1850605267920652,0.2709658883684414,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,URBAN,2012,development,0.459415220078354,0.3256491751302709,0.5937905768663987,19,108,11,True,,-0.16269705935146073,0.28255306979424116,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,AGRI,2012,development,0.5118926200327143,0.2816,0.6408,40,40,8,True,,0.04757945398096086,0.38658285661963887,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,AGRI,2012,development,0.531,0.3602,0.6796,8,40,8,True,,0.12415925279565954,0.33838131206487676,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,AGRI,2012,development,0.7700038487443471,0.6073,0.792,40,40,8,True,,1.2083329380924082,0.22986299184599346,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,AGRI,2012,development,0.6904,0.5709,0.8002,8,40,8,True,,0.8019899980536462,0.2811329105862523,m2_20260926T165115Z_1ffdde7
twi,cell_gate,AGRI,2012,development,0.4825784181660733,0.281,0.7206,40,40,8,True,,-0.06971454869936422,0.48137273306102185,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,AGRI,2012,development,0.5676,0.3666,0.7787,8,40,8,True,,0.2720658595208344,0.4604516788221587,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,AGRI,2012,development,0.5871355720196286,0.5366,0.8216,40,40,8,True,,0.35213647308285345,0.35219093905931376,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,AGRI,2012,development,0.704,0.5281,0.873,8,40,8,True,,0.8664189018339818,0.4630773633390121,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,AGRI,2012,development,0.7028685172712402,0.5223,0.7341,40,40,8,True,,0.8609950997804157,0.23629662410322094,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,AGRI,2012,development,0.6019,0.5342,0.6799,8,40,8,True,,0.41338808854745357,0.15722185284838372,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,AGRI,2012,development,0.664369046473588,0.4385,0.7105,40,40,8,True,,0.6828255842307024,0.29211394237917054,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,AGRI,2012,development,0.6251,0.5023,0.738,8,40,8,True,,0.5112523131959004,0.2618413562810316,m2_20260926T165115Z_1ffdde7
L1,cell_gate,AGRI,2012,development,0.6290724526123352,0.5869,0.872,40,40,8,True,,0.5282396835743288,0.3999038806816802,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,AGRI,2012,development,0.7326,0.6066,0.8501,8,40,8,True,,1.0078541856768715,0.33223643533451463,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,AGRI,2012,development,0.7235110170306938,0.607,0.8662,40,40,8,True,,0.9619447977920579,0.3655808252600254,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,AGRI,2012,development,0.7072,0.5262,0.8662,8,40,8,True,,0.8818237292362774,0.4497209178613008,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,AGRI,2012,development,0.5030573462907726,0.2244,0.626,40,40,8,True,,0.012229537583234085,0.4477891780795757,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,AGRI,2012,development,0.5169,0.3573,0.6568,8,40,8,True,,0.06762576064163273,0.31535489621825374,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,AGRI,2012,development,0.4894327913018377,0.1422,0.5517,40,40,8,True,,-0.04227512979640491,0.5114069033011006,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,AGRI,2012,development,0.368,0.1779,0.5568,8,40,8,True,,-0.5408064559779264,0.44868819910641844,m2_20260926T165115Z_1ffdde7
slope_neg,object,AGRI,2012,development,0.5222484851117406,0.3594020118551033,0.6647157854175472,12,40,8,True,,0.08905274574083644,0.3220318126947072,m2_20260926T165115Z_1ffdde7
relelev_neg,object,AGRI,2012,development,0.6802699710151496,0.574547944021717,0.7789492349462622,12,40,8,True,,0.755012755288293,0.2446785299574495,m2_20260926T165115Z_1ffdde7
twi,object,AGRI,2012,development,0.5353862625086642,0.3961281326419815,0.6792813464953475,12,40,8,True,,0.14178208406050208,0.29900943188200035,m2_20260926T165115Z_1ffdde7
impervious,object,AGRI,2012,development,0.7021763310664149,0.5723876484946888,0.8257241633101431,12,40,8,True,,0.8576829599546876,0.3224605319406671,m2_20260926T165115Z_1ffdde7
hand_neg,object,AGRI,2012,development,0.6506396902249636,0.5924602300726332,0.7090837172654608,12,40,8,True,,0.6218522218803845,0.13183732923638175,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,AGRI,2012,development,0.6363701296228628,0.5468658468314949,0.7214307392919782,12,40,8,True,,0.5596438481987367,0.19478785568119478,m2_20260926T165115Z_1ffdde7
L1,object,AGRI,2012,development,0.7277024952301941,0.621528874603645,0.8229362270843901,12,40,8,True,,0.9829970681700371,0.2653942022688534,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,AGRI,2012,development,0.6693933631598336,0.534279971246937,0.8121059817375668,12,40,8,True,,0.7054426137956883,0.33837801482007235,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,AGRI,2012,development,0.4840152539198019,0.3272012934492321,0.6224515476655386,12,40,8,True,,-0.06396078060129262,0.31144386254566503,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,AGRI,2012,development,0.3511866441680474,0.1963091905921651,0.517695830198182,12,40,8,True,,-0.6138272561234097,0.37764382888666953,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,UNIVERSE,2012,development,0.8246372095436174,0.544,0.9157,105,105,15,True,,1.5480866272469855,0.563492624147038,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,UNIVERSE,2012,development,0.6541,0.5003,0.7919,15,105,15,True,,0.637110529024044,0.34062268444848853,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,UNIVERSE,2012,development,0.3824813593853903,0.2788,0.7099,105,105,15,True,,-0.4790293368305423,0.4707536084633253,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,UNIVERSE,2012,development,0.6065,0.4738,0.7304,15,105,15,True,,0.432623660526647,0.28101256855049184,m2_20260926T165115Z_1ffdde7
twi,cell_gate,UNIVERSE,2012,development,0.733755429476931,0.507,0.8058,105,105,15,True,,1.0137604463286853,0.3558599031295163,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,UNIVERSE,2012,development,0.5972,0.4825,0.709,15,105,15,True,,0.3938119048206279,0.2450455394328416,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,UNIVERSE,2012,development,0.7037606644123431,0.3664,0.7857,105,105,15,True,,0.865270639248306,0.47115415384428505,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,UNIVERSE,2012,development,0.4232,0.2995,0.5496,15,105,15,True,,-0.30965070542664963,0.2675392559701355,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,UNIVERSE,2012,development,0.7800577257742752,0.7442,0.8024,105,105,15,True,,1.2660028023090977,0.08506496221266766,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,UNIVERSE,2012,development,0.7548,0.6822,0.8116,15,105,15,True,,1.124378609432339,0.17769194623515602,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,UNIVERSE,2012,development,0.8418757103713032,0.7582,0.8647,105,105,15,True,,1.6722510239559665,0.18164921179793975,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,UNIVERSE,2012,development,0.7679,0.6862,0.8292,15,105,15,True,,1.1964912030561066,0.203461598114238,m2_20260926T165115Z_1ffdde7
L1,cell_gate,UNIVERSE,2012,development,0.7410848106698359,0.458,0.8249,105,105,15,True,,1.0516145193409723,0.4383503366526339,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,UNIVERSE,2012,development,0.5271,0.4159,0.6523,15,105,15,True,,0.10850633421133116,0.24714533066100686,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,UNIVERSE,2012,development,0.7913628281856468,0.4989,0.8624,105,105,15,True,,1.3331598348473157,0.4693372674870647,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,UNIVERSE,2012,development,0.5591,0.4561,0.6762,15,105,15,True,,0.23751025566870787,0.2327635045690976,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,UNIVERSE,2012,development,0.6212991128906747,0.4284,0.7016,105,105,15,True,,0.4950659518238817,0.2916662472445349,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,UNIVERSE,2012,development,0.5917,0.4498,0.724,15,105,15,True,,0.3709975513571183,0.29742111202809185,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,UNIVERSE,2012,development,0.2976008904106358,0.2103,0.6026,105,105,15,True,,-0.8587484797255195,0.44373987330730424,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,UNIVERSE,2012,development,0.5417,0.3661,0.7019,15,105,15,True,,0.16718835114877462,0.3585133827206712,m2_20260926T165115Z_1ffdde7
slope_neg,object,UNIVERSE,2012,development,0.6243831431375301,0.5081218580356489,0.7446949079223957,25,105,15,True,,0.5081945652273103,0.26480717596198433,m2_20260926T165115Z_1ffdde7
relelev_neg,object,UNIVERSE,2012,development,0.5740454348872673,0.4721080795986895,0.6828157205182107,25,105,15,True,,0.2983758621264422,0.22409230932282392,m2_20260926T165115Z_1ffdde7
twi,object,UNIVERSE,2012,development,0.5849406433643614,0.4824980194781417,0.687618454251994,25,105,15,True,,0.3430888397087304,0.21914823716749793,m2_20260926T165115Z_1ffdde7
impervious,object,UNIVERSE,2012,development,0.4948611981989163,0.4057888705935325,0.5783989048400234,25,105,15,True,,-0.020555930993131688,0.17796395235078918,m2_20260926T165115Z_1ffdde7
hand_neg,object,UNIVERSE,2012,development,0.7458116333942761,0.6952132874944651,0.7944561851109936,25,105,15,True,,1.0763974731888102,0.13454128756195985,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,UNIVERSE,2012,development,0.7716063016095963,0.7146362412051573,0.8241614984545212,25,105,15,True,,1.2174035607699523,0.15989875155793937,m2_20260926T165115Z_1ffdde7
L1,object,UNIVERSE,2012,development,0.5923127503721433,0.5088815402301016,0.6833266181725602,25,105,15,True,,0.37353445450457645,0.18713919300288384,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,UNIVERSE,2012,development,0.5880626978193005,0.4764752886510425,0.6945010104520454,25,105,15,True,,0.35596241256251215,0.23352865791246116,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,UNIVERSE,2012,development,0.5221615290172287,0.4275052691073582,0.6203031295647065,25,105,15,True,,0.08870423400986671,0.19971590712686313,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,UNIVERSE,2012,development,0.4354147616192017,0.3137645453027727,0.5616905116536217,25,105,15,True,,-0.25979231840120864,0.2629139383250999,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,ALL,2014,development,0.8131576499973429,0.7106,0.8533,132,132,13,True,,1.4706597890097248,0.22000956084058976,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,ALL,2014,development,0.7288,0.6483,0.8031,13,132,13,True,,0.988542789879508,0.20260786604063571,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,ALL,2014,development,0.6486230616737605,0.5689,0.8232,132,132,13,True,,0.6129922037066693,0.32164250319340965,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,ALL,2014,development,0.7407,0.6608,0.8259,13,132,13,True,,1.049609992474625,0.22704053308468317,m2_20260926T165115Z_1ffdde7
twi,cell_gate,ALL,2014,development,0.7909741916158985,0.7112,0.8246,132,132,13,True,,1.3308076102628636,0.16495457780195727,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,ALL,2014,development,0.7098,0.6157,0.7961,13,132,13,True,,0.8944128997623084,0.22723856182918376,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,ALL,2014,development,0.6077199292709204,0.5312,0.7806,132,132,13,True,,0.4377380823645967,0.2918941256143731,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,ALL,2014,development,0.7241,0.6158,0.8349,13,132,13,True,,0.9648910231715346,0.29311804456130486,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,ALL,2014,development,0.8772223114656154,0.8475,0.8957,132,132,13,True,,1.9663851413414908,0.11102447129134746,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,ALL,2014,development,0.857,0.7997,0.9015,13,132,13,True,,1.7905932883378723,0.21163222547529004,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,ALL,2014,development,0.8662356613378296,0.8403,0.8786,132,132,13,True,,1.868077412818073,0.08132214155911725,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,ALL,2014,development,0.8279,0.775,0.87,13,132,13,True,,1.5708166709272662,0.16944090281332067,m2_20260926T165115Z_1ffdde7
