test_event,role,score,rule,n_objects,sigma_hat,mu0_hat,beta_hat,tau_hat,delta_hat,cell_auc,object_auc,gap,term_size_weight,term_within_object,term_erasure,n_eff,n_survive,top10_share,sd_A,rho_wA,concentration_factor,size_term_product,cov_abs_diff
2024-09-20,holdout,L1,f10,183,2.455791085177303,1.0443805699616695,-0.826801027646786,0.8417054867815992,-0.41847430156745397,0.4315530361645636,0.7072260306270866,-0.27567299446252297,-0.1974531883616678,-0.0005697282373446,-0.0776500778635104,25.19040136295362,127,0.7245305780318668,0.20238107030045738,-0.48530799219055615,2.010373815394831,-0.19745318836166767,1.3877787807814457e-16
2024-09-20,holdout,L1,soft,183,2.455791085177303,1.0443805699616695,-0.826801027646786,0.8417054867815992,-0.41847430156745397,0.401322971146789,0.7072260306270866,-0.30590305948029756,-0.3026674341755721,-0.0032356253047253,0.0,19.491049703737293,183,0.8018715812112296,0.21639640934851387,-0.48290588062226364,2.8963640660324206,-0.3026674341755721,0.0
2024-09-20,holdout,hand_acc_neg,f10,183,2.455791085177303,1.64271484941857,0.28808053162274716,0.5595658350060556,0.07981933814756514,0.9224031127258684,0.8550357083401543,0.06736740438571409,0.0482629991280214,-0.0052909776405876,0.0243953828982801,25.19040136295362,127,0.7245305780318668,0.08789138727718415,0.27314368712216264,2.010373815394831,0.0482629991280212,2.0122792321330962e-16
2024-09-20,holdout,hand_acc_neg,soft,183,2.455791085177303,1.64271484941857,0.28808053162274716,0.5595658350060556,0.07981933814756514,0.9296038442641732,0.8550357083401543,0.0745681359240189,0.082930740048946,-0.0083626041249266,0.0,19.491049703737293,183,0.8018715812112296,0.10383691733000067,0.27574687776482243,2.8963640660324206,0.08293074004894599,1.3877787807814457e-17
2024-09-20,holdout,hand_neg,f10,183,2.455791085177303,1.5820717964477917,0.36275972449667754,0.5051399038548109,0.09818304856174476,0.923768016471317,0.84652798008457,0.07724003638674704,0.0456515987896004,-0.004720744206397,0.0363091818035433,25.19040136295362,127,0.7245305780318668,0.08122071864258858,0.27958401989574294,2.010373815394831,0.045651598789600595,1.942890293094024e-16
2024-09-20,holdout,hand_neg,soft,183,2.455791085177303,1.5820717964477917,0.36275972449667754,0.5051399038548109,0.09818304856174476,0.9283137354165842,0.84652798008457,0.08178575533201426,0.0905738790485417,-0.0087881237165272,0.0,19.491049703737293,183,0.8018715812112296,0.1055644029015322,0.29623223932306203,2.8963640660324206,0.09057387904854201,3.191891195797325e-16
2024-09-20,holdout,impervious,f10,183,2.455791085177303,0.5986900878869058,-0.9050761478768923,0.8383412529792431,-0.43171709144179204,0.4227358972476004,0.6037830418505054,-0.18104714460290494,-0.0600960125410425,0.0030836712137075,-0.1240348032755699,25.19040136295362,127,0.7245305780318668,0.1887915206842389,-0.15833843685112475,2.010373815394831,-0.060096012541042555,5.551115123125783e-17
2024-09-20,holdout,impervious,soft,183,2.455791085177303,0.5986900878869058,-0.9050761478768923,0.8383412529792431,-0.43171709144179204,0.4010633187135726,0.6037830418505054,-0.20271972313693276,-0.1996113691614824,-0.00310835397545,0.0,19.491049703737293,183,0.8018715812112296,0.2524042444042249,-0.2730457802162369,2.8963640660324206,-0.19961136916148248,8.326672684688674e-17
2024-09-20,holdout,logit_F1_wf,f10,183,2.455791085177303,1.6084270969810073,-0.16624651569377208,0.9078685788834406,-0.06820357830686463,0.8459306181162206,0.8318238028175525,0.014106815298668085,0.0178860643183355,-0.0040838574698019,0.0003046084501345,25.19040136295362,127,0.7245305780318668,0.10519186429496234,0.08457768952328458,2.010373815394831,0.01788606431833552,2.0816681711721685e-17
2024-09-20,holdout,logit_F1_wf,soft,183,2.455791085177303,1.6084270969810073,-0.16624651569377208,0.9078685788834406,-0.06820357830686463,0.8468317624871803,0.8318238028175525,0.015007959669627757,0.0226788449633408,-0.0076708852937127,0.0,19.491049703737293,183,0.8018715812112296,0.13457811553588364,0.058182628678275526,2.8963640660324206,0.022678844963340637,1.6306400674181987e-16
2024-09-20,holdout,relelev_neg,f10,183,2.455791085177303,0.5208309387222299,-0.1610890636636648,0.7948496734213875,-0.09470288391292525,0.4612044683081627,0.6194379133162633,-0.1582334450081006,-0.1563318043337082,-0.00097269251095,-0.0009289481634422,25.19040136295362,127,0.7245305780318668,0.19843137836431496,-0.39188638214833943,2.010373815394831,-0.15633180433370825,5.551115123125783e-17
2024-09-20,holdout,relelev_neg,soft,183,2.455791085177303,0.5208309387222299,-0.1610890636636648,0.7948496734213875,-0.09470288391292525,0.44497737468639,0.6194379133162633,-0.17446053862987332,-0.1740140280932216,-0.0004465105366516,0.0,19.491049703737293,183,0.8018715812112296,0.1844283164867824,-0.32576431399077177,2.8963640660324206,-0.17401402809322167,5.551115123125783e-17
2024-09-20,holdout,rf_F1_wf,f10,183,2.455791085177303,1.623420680493639,-0.20028948082350542,0.8220832478589506,-0.08386954217504372,0.8427513224372053,0.839442883768566,0.0033084386686392797,0.0195175903062513,-0.0061022079542923,-0.0101069436833196,25.19040136295362,127,0.7245305780318668,0.09658923649440265,0.10051263196317363,2.010373815394831,0.019517590306251303,3.469446951953614e-18
2024-09-20,holdout,rf_F1_wf,soft,183,2.455791085177303,1.623420680493639,-0.20028948082350542,0.8220832478589506,-0.08386954217504372,0.8444467855562335,0.839442883768566,0.00500390178766752,0.0134000732183037,-0.0083961714306359,0.0,19.491049703737293,183,0.8018715812112296,0.11146144358964762,0.0415077657505188,2.8963640660324206,0.013400073218303608,9.194034422677078e-17
