block,dist,median,shape,beta,n_obj,n_events,counts,upsilon,mu0,tau,delta_star,object_auc_limit,top10_share_theory,neff_ratio_theory,scenario_no,rule,n_replicates,n_evaluable,gap_median,gap_median_lo,gap_median_hi,gap_mean,gap_sd,p10,p_pos10,p_neg10,class,cell_auc_median,object_auc_median,capture_median,object_capture_median,term_size_weight_median,term_within_object_median,term_erasure_median,n_eff_median,n_survive_median,n_K_median,top10_share_median,max_event_share_median,sd_A_median,rho_wA_median,concentration_factor_median,n_pos_cells_median,n_polygons_median,erased_frac_median,erasure_median_lo,erasure_median_hi,grid_pass_rate,object_pass_rate,unit_flip_rate,auc_unit_flip_rate,rule_flip_rate,B_n,B_max_event_share_median,B_v1_auc_median,B_v2_auc_median,B_v1_minus_v2_auc_median,B_p_abs_v1_v2_ge_01,B_v1_pass_rate,B_v2_pass_rate,B_v1_v2_flip_rate,B_n_events_used_median
A,lognormal,5000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,25,f50,200,200,-0.00253398480921585,-0.011401713934623081,0.003404621294525012,-0.007154094200794385,0.04454965952871033,0.025,0.0,0.025,없음,0.7328369879648212,0.7363680632829348,0.5253846754666875,0.5312759640648568,-0.004837694479152055,-0.0048787746013802535,0.0010685430342244895,24.355492826367133,73.0,200.0,0.6869884139596008,1.0,0.25188763931958763,-0.015019116667496508,1.362225953108104,240.5,200.0,0.635,-0.0025204452786992126,0.008427962791187404,0.615,0.805,0.4,0.225,0.15,,,,,,,,,,
A,lognormal,5000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,25,rep_point,200,200,-0.004503387455548735,-0.004933817911916605,-0.003998440264095682,-0.004491939059391397,0.0027013512046303706,0.0,0.0,0.0,없음,0.7309902793782848,0.7363680632829348,0.53,0.5312759640648568,-1.217958690113985e-05,-0.004494313391132654,0.0,198.32341072652605,200.0,200.0,0.10579149159514994,1.0,0.2619566686237642,-0.0007831580017559289,0.09194418364474437,200.0,200.0,0.0,0.0,0.0,0.795,0.805,0.07,0.015,0.23,,,,,,,,,,
A,lognormal,5000.0,1.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,25,soft,200,200,-0.003102261227050762,-0.008888901453508957,0.0050208383847046845,-0.005737596017693916,0.03640738418748801,0.015,0.0,0.015,없음,0.7335156555789066,0.7363680632829348,0.5272668930981774,0.5312759640648568,0.0007958931271807024,-0.0038711286021013702,0.0,36.64491776367035,200.0,200.0,0.5727519530749601,1.0,0.256147086753669,0.0012106763533915451,2.111346770032733,945.0,200.0,0.0,0.0,0.0,0.63,0.805,0.335,0.2,0.085,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,30,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,26,any,200,200,0.06697397669526772,0.06182174958366016,0.07143122534292679,0.06838321463152272,0.03652841677175542,0.185,0.185,0.0,가끔,0.7998661072263216,0.7267361087369846,0.6457396301849075,0.5370579301182856,0.06825504913397551,-0.0002506473781557217,0.0,17.49770899495979,30.0,30.0,0.3,1.0,0.26397917385248937,0.296067590817355,0.845291013680177,140.0,30.0,0.0,0.0,0.0,0.92,0.6,0.32,0.245,0.025,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,30,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,26,center,200,200,0.11413414676184314,0.10577636351264019,0.12538593691367872,0.11295889543752644,0.05866430476292004,0.6,0.6,0.0,벌어짐,0.8469343667408686,0.7267361087369846,0.7325203252032519,0.5370579301182856,0.04440295364955915,-0.0004774813298306091,0.06395570569806275,8.437229853040055,16.0,30.0,0.5,1.0,0.22347106275850373,0.22832825449740402,0.9707217253850104,41.0,30.0,0.4666666666666667,0.05288573456045487,0.06971270823320153,0.935,0.6,0.335,0.26,0.02,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,30,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,26,f01,200,200,0.07004778471376333,0.06618532468809957,0.07695368183721818,0.07273311580410954,0.038504802327230185,0.235,0.235,0.0,가끔,0.8049986696410947,0.7267361087369846,0.6584249084249084,0.5370579301182856,0.07003164317437938,-0.0004428920335777242,0.0,16.8413150917119,30.0,30.0,0.3177932333550677,1.0,0.26057166147982147,0.2930235708835876,0.8839365462926818,127.5,30.0,0.0,0.0,0.0,0.925,0.6,0.325,0.25,0.03,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,30,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,26,f10,200,200,0.09293552537549515,0.08453973061686437,0.09857448434924243,0.09360178436115393,0.04645185773644652,0.42,0.42,0.0,가끔,0.8260079657711974,0.7267361087369846,0.6930926216640503,0.5370579301182856,0.057246304388471836,-4.2847275957047515e-05,0.029367565197972567,12.555860041001996,25.0,30.0,0.38461538461538464,1.0,0.24572637231813815,0.2533572741758497,0.9733364598018037,86.0,30.0,0.16666666666666663,0.025099606794307894,0.03619843536564993,0.935,0.6,0.335,0.26,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,30,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,26,f25,200,200,0.11203438296016899,0.10375001999403233,0.12150828117136858,0.11566160235661702,0.05511560698324445,0.58,0.58,0.0,벌어짐,0.8508398944919662,0.7267361087369846,0.7302494802494802,0.5370579301182856,0.04333744411820134,-0.0009314695148638918,0.06756825678141376,8.873966162624006,18.0,30.0,0.4811748178131912,1.0,0.2242103252822581,0.20613354815439566,0.964706265465695,55.0,30.0,0.4,0.06034540982812464,0.07501559345543296,0.96,0.6,0.36,0.28,0.025,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,30,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,26,f50,200,200,0.1358082822130114,0.12948907451526126,0.1472696218442746,0.136425554492403,0.06838994072776472,0.71,0.71,0.0,벌어짐,0.8781417106496148,0.7267361087369846,0.7720779220779221,0.5370579301182856,0.02931936971463761,-0.0011073762580934843,0.09663632627494173,5.544464406018415,11.0,30.0,0.6228448275862069,1.0,0.18817355162101854,0.2130666146620608,0.8952564779690728,31.5,30.0,0.6333333333333333,0.08771074930453693,0.11097973958422336,0.95,0.6,0.35,0.27,0.025,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,30,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,26,rep_point,200,200,-0.0011994683413186769,-0.0019330984946867025,-0.00031757962584955113,-0.0010116066627701998,0.005427051005226172,0.0,0.0,0.0,없음,0.7271637061129181,0.7267361087369846,0.5333333333333333,0.5370579301182856,0.0,-0.0011511194694030502,0.0,30.0,30.0,30.0,0.1,1.0,0.2716905533520908,0.0016297183279586928,0.0,30.0,30.0,0.0,0.0,0.0,0.595,0.6,0.065,0.03,0.34,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,30,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,26,soft,200,200,0.11441945724083741,0.10617589065946031,0.12105694214526741,0.11338989204229868,0.05524225741257744,0.6,0.6,0.0,벌어짐,0.849491140902456,0.7267361087369846,0.734974271861904,0.5370579301182856,0.11532359130274411,-0.000685196240550745,0.0,8.653132318633617,30.0,30.0,0.49326621912642277,1.0,0.26502698839741723,0.2652564736673916,1.5706544270219505,140.0,30.0,0.0,0.0,0.0,0.955,0.6,0.355,0.275,0.03,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,27,any,200,200,0.07442365625074215,0.0703237535728306,0.07657347497557498,0.0736051024569851,0.016342657918435654,0.06,0.06,0.0,없음,0.7992645071440052,0.7295993069874053,0.6466178418233213,0.5251049668164309,0.07471320910810952,-0.00014012132906748853,0.0,91.9402479702832,200.0,200.0,0.34047180014827316,1.0,0.2702446830877422,0.24091196630504885,1.0841244761279794,953.0,200.0,0.0,0.0,0.0,1.0,0.775,0.225,0.085,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,27,center,200,200,0.12285916430326638,0.11842858849021654,0.1302790710941959,0.12439622105194648,0.02848323487446166,0.81,0.81,0.0,벌어짐,0.8528701038141819,0.7295993069874053,0.7382675351945721,0.5251049668164309,0.06015054585710322,-0.004629419030676318,0.06601071357709298,35.52758373300473,109.0,200.0,0.5706168460752529,1.0,0.2372557521613875,0.1677752704067879,1.4288066355352778,298.0,200.0,0.45499999999999996,0.06206306780659476,0.07029946764007344,1.0,0.775,0.225,0.085,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,27,f01,200,200,0.0771749513612861,0.07506386836998691,0.08178832975935979,0.07820096072337844,0.017294798842015263,0.13,0.13,0.0,가끔,0.8042375754666442,0.7295993069874053,0.6569133838580341,0.5251049668164309,0.07754604958372785,-0.0006528279832160866,1.7047861797958586e-05,85.77676251941497,199.0,200.0,0.35721554660201105,1.0,0.26953006708942384,0.2392158313201542,1.151103694122791,852.5,200.0,0.0050000000000000044,0.0,0.0011136761758632208,1.0,0.775,0.225,0.085,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,27,f10,200,200,0.10373947341831863,0.09895073862271986,0.1073412744514659,0.10289434030970232,0.02202230502218515,0.545,0.545,0.0,벌어짐,0.8296122587274894,0.7295993069874053,0.6965667859713471,0.5251049668164309,0.0690860462711595,-0.0020135478064907675,0.03545455461747976,60.62318984023423,164.0,200.0,0.43652227041116687,1.0,0.2522751157186928,0.20198407834008222,1.2856454575664436,591.5,200.0,0.18000000000000005,0.03431622384520028,0.03774824383258413,1.0,0.775,0.225,0.085,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,27,f25,200,200,0.12310468567645882,0.11948703382884118,0.13119630945432015,0.12439996237380356,0.026926298074284545,0.81,0.81,0.0,벌어짐,0.8549346479580502,0.7295993069874053,0.7393513066174364,0.5251049668164309,0.05948550565162847,-0.003320065600205424,0.06953884066812033,40.92949530186631,118.0,200.0,0.537861448108866,1.0,0.23281323461043668,0.17231883325774955,1.3217254518749653,402.5,200.0,0.41000000000000003,0.06594894611254332,0.07229778762784222,1.0,0.775,0.225,0.085,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,27,f50,200,200,0.14492325003779438,0.14067138596229523,0.1505560961650234,0.14515906179287175,0.03175366103233147,0.91,0.91,0.0,벌어짐,0.8739066252793215,0.7295993069874053,0.7804284037558685,0.5251049668164309,0.04980093504962502,-0.0044959418564012865,0.10189018272473876,24.999779643906948,72.0,200.0,0.681031724016389,1.0,0.20985479350867603,0.14946674787199216,1.3661703581262352,239.5,200.0,0.64,0.09748301607290388,0.10686475201101897,1.0,0.775,0.225,0.085,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,27,rep_point,200,200,-0.006807656019071517,-0.007241406152568186,-0.006359383349341385,-0.006684049696929022,0.0025726002818929326,0.0,0.0,0.0,없음,0.721975,0.7295993069874053,0.525,0.5251049668164309,1.2946185401485621e-06,-0.0067751514621887665,0.0,198.45979957296493,200.0,200.0,0.10578277638793501,1.0,0.27571073541886826,0.000394338309963546,0.08809516040453787,200.0,200.0,0.0,0.0,0.0,0.75,0.775,0.055,0.055,0.25,,,,,,,,,,
A,lognormal,5000.0,1.5,0.5,200,1,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,27,soft,200,200,0.12349883147882396,0.11813756492273542,0.13072810761087383,0.12391569963920133,0.027587697997725664,0.8,0.8,0.0,벌어짐,0.8528548096739129,0.7295993069874053,0.7395619200165982,0.5251049668164309,0.12832754543194924,-0.004641501747164822,0.0,35.99653261964606,200.0,200.0,0.5681405768783039,1.0,0.27222048124533316,0.21049489584027656,2.1345075631360166,953.0,200.0,0.0,0.0,0.0,1.0,0.775,0.225,0.085,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,30,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,28,any,200,200,0.1138606115499376,0.10694149660982677,0.1232703678787418,0.1191315780461582,0.04131678452711643,0.645,0.645,0.0,벌어짐,0.827036715384174,0.7057557806537353,0.7210093339661445,0.5477721730411776,0.11430765665772447,7.388066144597971e-05,0.0,17.335295082639547,30.0,30.0,0.30666192508297774,1.0,0.3105734119461982,0.41889369792804354,0.8547378305430544,139.5,30.0,0.0,0.0,0.0,0.965,0.51,0.455,0.43,0.02,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,30,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,28,center,200,200,0.19912794565055275,0.19111612464108996,0.20982040941767588,0.19814829467646397,0.06047943838210529,0.945,0.945,0.0,벌어짐,0.9023525188494147,0.7057557806537353,0.853299856527977,0.5477721730411776,0.06396755994285325,-0.0008003451109404591,0.13097410511200352,8.057142857142857,16.0,30.0,0.5092624356775299,1.0,0.22560256390957775,0.2977522279342718,0.9753619303346606,41.0,30.0,0.4666666666666667,0.11828410011171153,0.1391736171937148,0.995,0.51,0.485,0.46,0.01,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,30,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,28,f01,200,200,0.12144807293867249,0.11341817978360602,0.1312145037039486,0.1259983580700337,0.04287615627599071,0.72,0.72,0.0,벌어짐,0.8348457901278679,0.7057557806537353,0.7301343259427091,0.5477721730411776,0.11661217785310274,-0.00019831331560982157,0.0,16.642917778316757,30.0,30.0,0.3135226741467976,1.0,0.30928640831800647,0.4191694665054222,0.8943920917763823,125.5,30.0,0.0,0.0,0.0,0.975,0.51,0.465,0.44,0.01,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,30,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,28,f10,200,200,0.16820986116438585,0.15523653954632066,0.17739731081878063,0.16800849488415956,0.0527999045978942,0.895,0.895,0.0,벌어짐,0.8748710149529549,0.7057557806537353,0.7958754208754208,0.5477721730411776,0.09420452374839022,-0.0004230764256756836,0.06986274913917923,12.428031519717155,25.0,30.0,0.381842789015377,1.0,0.2628214606744168,0.35649888611333613,0.9649456565797541,88.0,30.0,0.16666666666666663,0.06158508077837033,0.07846321584237248,0.985,0.51,0.475,0.455,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,30,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,28,f25,200,200,0.2038589965380852,0.19320099179970185,0.21919604886444677,0.2044909478019762,0.059757540986618354,0.97,0.97,0.0,벌어짐,0.9123780331025984,0.7057557806537353,0.8571428571428571,0.5477721730411776,0.06453656977741185,-0.0002878649545656753,0.13009345157528074,8.853378831953457,18.0,30.0,0.4791304347826087,1.0,0.21621733068567844,0.3161906704338828,0.9755891672357069,58.5,30.0,0.4,0.12550398501227478,0.14138237276461918,0.99,0.51,0.48,0.455,0.005,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,30,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,28,f50,200,200,0.23180567781986383,0.2228348902274584,0.24303933284860102,0.2308206584021441,0.06727801339120844,0.97,0.97,0.0,벌어짐,0.9453764677380538,0.7057557806537353,0.9136645962732919,0.5477721730411776,0.03299983756901392,-0.0006362419257194829,0.191992858418079,5.570881226053639,11.0,30.0,0.625,1.0,0.13957104268097903,0.2818366745553321,0.8820423542272972,32.5,30.0,0.6333333333333333,0.17671336297353268,0.20199023124234827,1.0,0.51,0.49,0.465,0.015,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,30,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,28,rep_point,200,200,-0.000817336243770006,-0.001491612949852783,0.00015068079753421948,-0.0006530008734242831,0.004533558511273724,0.0,0.0,0.0,없음,0.7053606871820531,0.7057557806537353,0.5333333333333333,0.5477721730411776,0.0,-0.0007787715643221005,0.0,30.0,30.0,30.0,0.1,1.0,0.31616032643150105,0.00019583919583069533,0.0,30.0,30.0,0.0,0.0,0.0,0.505,0.51,0.025,0.025,0.48,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,30,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,28,soft,200,200,0.19485685827056604,0.18194286388936354,0.20718664292229527,0.19580178430704664,0.057503412579841484,0.96,0.96,0.0,벌어짐,0.9025185066440125,0.7057557806537353,0.8467786161024378,0.5477721730411776,0.19561279869536563,-0.0007272370471604894,0.0,8.45784675471053,30.0,30.0,0.5005040640366755,1.0,0.31348551676192365,0.3858593657835222,1.5959792263578723,139.5,30.0,0.0,0.0,0.0,0.99,0.51,0.48,0.455,0.005,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,200,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,29,any,200,200,0.12222922662228752,0.11943683723097809,0.1268590555543111,0.12402236183513844,0.015943374441035683,0.935,0.935,0.0,벌어짐,0.8284215961801267,0.7023014169599913,0.7149033725072722,0.5186888010614616,0.12358955976824088,-0.0005989983002732124,0.0,92.33610577983217,200.0,200.0,0.34377558358820703,1.0,0.30691801517067396,0.36708335900548084,1.0798186041905047,946.5,200.0,0.0,0.0,0.0,1.0,0.505,0.495,0.465,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,200,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,29,center,200,200,0.20554111418543242,0.19889268635692559,0.20899327797525247,0.204251097906617,0.023128922798724194,1.0,1.0,0.0,벌어짐,0.9097058476679062,0.7023014169599913,0.8536871291973332,0.5186888010614616,0.08256184022035667,-0.004061597276464435,0.1248623530314168,33.14257464235325,109.0,200.0,0.5779996663158757,1.0,0.2349807351619631,0.23870562432600545,1.498829466598468,294.5,200.0,0.45499999999999996,0.1207424086775557,0.12830210241272122,1.0,0.505,0.495,0.465,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,200,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,29,f01,200,200,0.13015614181599944,0.1264921271805023,0.1341986339443091,0.13178138681643842,0.016454576717637816,0.985,0.985,0.0,벌어짐,0.8365204531318855,0.7023014169599913,0.7259808560480305,0.5186888010614616,0.12819009615151522,-0.0008332717898169029,0.0028919792666520228,85.58963288104215,199.0,200.0,0.35799288663788226,1.0,0.3064373452944602,0.3647970210953485,1.1467896662142278,851.0,200.0,0.0050000000000000044,0.0005445121843994372,0.0033484178657134933,1.0,0.505,0.495,0.465,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,200,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,29,f10,200,200,0.17138596083437246,0.16901270961424275,0.17530082577097794,0.17338412862394928,0.01937747704440573,1.0,1.0,0.0,벌어짐,0.8793608704353735,0.7023014169599913,0.7913862287347923,0.5186888010614616,0.10522740843431494,-0.0023184156479663653,0.06976043229234308,60.82076422535344,165.0,200.0,0.4366806640679136,1.0,0.26456869685389517,0.30173841814141766,1.3205572050448642,589.0,200.0,0.17500000000000004,0.06634619304000722,0.07321254940828215,1.0,0.505,0.495,0.465,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,200,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,29,f25,200,200,0.20599712339594783,0.20229131456703398,0.21104108761737872,0.20760823799551126,0.020935412743902274,1.0,1.0,0.0,벌어짐,0.9128019084889536,0.7023014169599913,0.8551818353118523,0.5186888010614616,0.07546354499400809,-0.0028628285512312668,0.1339783228095337,39.78928979064053,118.0,200.0,0.545347857086678,1.0,0.222186024245407,0.2451879669484213,1.4016421760489777,401.0,200.0,0.41000000000000003,0.13102319253085082,0.13650165648017387,1.0,0.505,0.495,0.465,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,200,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,29,f50,200,200,0.23775036715624903,0.23451460745058272,0.24118864029596665,0.23683076102779965,0.022362791629367256,1.0,1.0,0.0,벌어짐,0.9423582580963346,0.7023014169599913,0.9095192410190811,0.5186888010614616,0.05146150264511068,-0.0038119249306642344,0.1875014743220096,23.598089738990605,71.0,200.0,0.6944938787754348,1.0,0.1719069600158648,0.20572453631278295,1.4167501874269859,237.0,200.0,0.645,0.1835302829357387,0.1910686179194283,1.0,0.505,0.495,0.465,0.0,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,200,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,29,rep_point,200,200,-0.007357360381069378,-0.008030563376911992,-0.006834895224944737,-0.0074913907347654764,0.002744841762551019,0.0,0.0,0.0,없음,0.6954280150753769,0.7023014169599913,0.52,0.5186888010614616,3.6527024685262255e-05,-0.007385645776316507,0.0,198.09390691559986,200.0,200.0,0.10613349694943562,1.0,0.31114702305308106,0.0014948354796104671,0.09809259023643242,200.0,200.0,0.0,0.0,0.0,0.405,0.505,0.1,0.13,0.595,,,,,,,,,,
A,lognormal,5000.0,1.5,1.0,200,1,equal,0.0,0.95,0.5,0.21203804063799447,0.700891117754484,0.5864601343061464,0.10539922456186433,29,soft,200,200,0.20388850537258302,0.19839791337955326,0.20625939963309725,0.20368968356278278,0.021237316641786425,1.0,1.0,0.0,벌어짐,0.9101593456989676,0.7023014169599913,0.8526239674189482,0.5186888010614616,0.20896265962486377,-0.004890694826141018,0.0,34.30449262657594,200.0,200.0,0.5722482364986083,1.0,0.30826974613500213,0.3051428837624669,2.19775863295846,946.5,200.0,0.0,0.0,0.0,1.0,0.505,0.495,0.465,0.0,,,,,,,,,,
A,lognormal,5000.0,2.0,-1.0,30,1,equal,0.0,0.95,0.5,-0.42075433108202875,0.700891117754484,0.7637595841058832,0.01831563888873418,30,any,200,200,-0.21812797714931703,-0.23961777143144924,-0.20162937972101147,-0.23976836930546802,0.11460420762075793,0.955,0.0,0.955,벌어짐,0.471287637406253,0.7013513440630288,0.25520033282130056,0.5339216085258099,-0.21969516767644212,-1.4266068951218625e-05,0.0,11.3847351232133,30.0,30.0,0.41843694096601075,1.0,0.2989563307952389,-0.5176151134316598,1.2787249943226624,186.5,30.0,0.0,0.0,0.0,0.015,0.455,0.44,0.495,0.005,,,,,,,,,,
