prior,config,held_event,n_test,n_positive,grid_auc,cluster_auc,observed_label_ap,top20_capture
"2006,2012,2014","frequency_ratio|F2|n_bins=5,alpha=1.0",2006,75067,107,0.886172812415843,0.8553969941162677,0.008824657890127392,0.8411214953271028
"2006,2012,2014","frequency_ratio|F2|n_bins=5,alpha=1.0",2012,75166,206,0.8309171363885981,0.6918734717254514,0.008629769525306735,0.8058252427184466
"2006,2012,2014","frequency_ratio|F2|n_bins=5,alpha=1.0",2014,75092,132,0.7939247396591314,0.7372214476671279,0.004335798866291547,0.5909090909090909
"2006,2012,2014","frequency_ratio|F2|n_bins=10,alpha=1.0",2006,75067,107,0.8301050279775382,0.7687630064247268,0.0042359811047768614,0.7289719626168224
"2006,2012,2014","frequency_ratio|F2|n_bins=10,alpha=1.0",2012,75166,206,0.7941033923594202,0.7325493751836882,0.006853308277602619,0.6553398058252428
"2006,2012,2014","frequency_ratio|F2|n_bins=10,alpha=1.0",2014,75092,132,0.7358295131140649,0.681691094925326,0.003387779423471039,0.4772727272727273
"2006,2012,2014","random_forest|F2|max_depth=2,min_samples_leaf=200",2006,75067,107,0.8403604663920446,0.8423161231304928,0.004593795592446286,0.8037383177570093
"2006,2012,2014","random_forest|F2|max_depth=2,min_samples_leaf=200",2012,75166,206,0.8168621970552581,0.6626813140878757,0.00801096150707293,0.7135922330097088
"2006,2012,2014","random_forest|F2|max_depth=2,min_samples_leaf=200",2014,75092,132,0.8167661136444487,0.7896457107030929,0.006245373529692558,0.6515151515151515
"2006,2012,2014","random_forest|F2|max_depth=4,min_samples_leaf=400",2006,75067,107,0.8208599726707826,0.8425377405584054,0.003712741190766585,0.7289719626168224
"2006,2012,2014","random_forest|F2|max_depth=4,min_samples_leaf=400",2012,75166,206,0.7888394198588762,0.659148336251177,0.006269247475405772,0.5776699029126213
"2006,2012,2014","random_forest|F2|max_depth=4,min_samples_leaf=400",2014,75092,132,0.8259768846415059,0.8006375746803283,0.00640088976493208,0.6515151515151515
"2006,2012,2014",xgboost|F2|max_depth=1,2006,75067,107,0.884230842118912,0.8935830968528835,0.008535764171472636,0.8878504672897196
"2006,2012,2014",xgboost|F2|max_depth=1,2012,75166,206,0.7450347628767706,0.6426412928115148,0.005652394365283224,0.5194174757281553
"2006,2012,2014",xgboost|F2|max_depth=1,2014,75092,132,0.813658092396753,0.7795084694301913,0.007762738197164864,0.7045454545454546
"2006,2012,2014",xgboost|F2|max_depth=3,2006,75067,107,0.8252198057032286,0.8392662507561637,0.004126066244995138,0.616822429906542
"2006,2012,2014",xgboost|F2|max_depth=3,2012,75166,206,0.7968973096330989,0.740293554659048,0.006854537313327785,0.5825242718446602
"2006,2012,2014",xgboost|F2|max_depth=3,2014,75092,132,0.7965365366579347,0.7896729545567788,0.004998098988902301,0.6136363636363636
"2006,2012,2014,2016",ridge|F0|C=0.1,2006,74908,107,0.8333534698359147,0.8201728884285311,0.003932896673967784,0.7102803738317757
"2006,2012,2014,2016",ridge|F0|C=0.1,2012,75007,206,0.8462791824469403,0.7173865311801697,0.009095287903977662,0.7378640776699029
"2006,2012,2014,2016",ridge|F0|C=0.1,2014,74933,132,0.8379220744496609,0.8021403653871858,0.006218846411866198,0.6666666666666666
"2006,2012,2014,2016",ridge|F0|C=0.1,2016,74971,170,0.8599510701728587,0.8660050046001558,0.009876837155847067,0.7705882352941177
"2006,2012,2014,2016",ridge|F0|C=1.0,2006,74908,107,0.8362763654391645,0.8235665072698475,0.004003543057505776,0.719626168224299
"2006,2012,2014,2016",ridge|F0|C=1.0,2012,75007,206,0.8466352729046898,0.7165721811762016,0.0090626510021455,0.7378640776699029
"2006,2012,2014,2016",ridge|F0|C=1.0,2014,74933,132,0.8360693808582206,0.7924359562056088,0.006116091836309945,0.6818181818181818
"2006,2012,2014,2016",ridge|F0|C=1.0,2016,74971,170,0.856524409472349,0.8626234439553137,0.009296778754077917,0.7600000000000042
"2006,2012,2014,2016","frequency_ratio|F0|n_bins=5,alpha=1.0",2006,74908,107,0.8602958604056846,0.8632006119010996,0.006502692263055418,0.7757009345794392
"2006,2012,2014,2016","frequency_ratio|F0|n_bins=5,alpha=1.0",2012,75007,206,0.8747744663088586,0.736214191215805,0.015513963561760139,0.8252427184466019
"2006,2012,2014,2016","frequency_ratio|F0|n_bins=5,alpha=1.0",2014,74933,132,0.8237275429391845,0.7530139669791349,0.006292061815025961,0.6666666666666666
"2006,2012,2014,2016","frequency_ratio|F0|n_bins=5,alpha=1.0",2016,74971,170,0.9127374044228727,0.8987244729746936,0.04974757116476332,0.8529411764705882
"2006,2012,2014,2016","frequency_ratio|F0|n_bins=10,alpha=1.0",2006,74908,107,0.8655298101242337,0.8598050093015877,0.005443211782897779,0.7663551401869159
"2006,2012,2014,2016","frequency_ratio|F0|n_bins=10,alpha=1.0",2012,75007,206,0.8729295711871355,0.7425598191367371,0.013037085061607476,0.8058252427184466
"2006,2012,2014,2016","frequency_ratio|F0|n_bins=10,alpha=1.0",2014,74933,132,0.8224572026058636,0.7532676724006705,0.006150906029555598,0.6287878787878788
"2006,2012,2014,2016","frequency_ratio|F0|n_bins=10,alpha=1.0",2016,74971,170,0.9192358233650542,0.9039503228598488,0.06498327245021182,0.8529411764705882
"2006,2012,2014,2016","random_forest|F0|max_depth=2,min_samples_leaf=200",2006,74908,107,0.8537585146482749,0.8548468767647311,0.005197601656629597,0.7757009345794392
"2006,2012,2014,2016","random_forest|F0|max_depth=2,min_samples_leaf=200",2012,75007,206,0.8673210978047512,0.7314506703321433,0.012956431200735719,0.7427184466019418
"2006,2012,2014,2016","random_forest|F0|max_depth=2,min_samples_leaf=200",2014,74933,132,0.830158343370065,0.8117033549587411,0.00611862864337045,0.6363636363636364
"2006,2012,2014,2016","random_forest|F0|max_depth=2,min_samples_leaf=200",2016,74971,170,0.910316628355865,0.9093774927716103,0.017789603084908717,0.8823529411764706
"2006,2012,2014,2016","random_forest|F0|max_depth=4,min_samples_leaf=400",2006,74908,107,0.8542220498576472,0.8526935770653402,0.00503471895444475,0.7476635514018691
"2006,2012,2014,2016","random_forest|F0|max_depth=4,min_samples_leaf=400",2012,75007,206,0.8831165358751889,0.7591435614343292,0.014875537358476805,0.8155339805825242
