test_event,role,rule,size_m,score,cell_auc,cell_auc_sklearn,identity_abs_diff,auc_from_objects,object_auc,mean_A_survivors,mean_At_survivors,term_size_weight,term_within_object,term_erasure,n_eff,n_objects,n_survive,n_survive_no_At,orphan_weight,n_orphan_cells
2012,development,soft,200,rf_F1_wf,0.8142303134991421,0.8142303134991427,5.551115123125783e-16,0.8142303134991425,0.7258783184224386,0.7076243389807143,0.7258783184224386,0.10660597451842824,-0.018253979441724244,0.0,9.53239656352148,31,30,0.0,0.0,0.0
2012,development,soft,200,logit_F1_wf,0.5043833564318742,0.5043833564318745,3.3306690738754696e-16,0.5043833564318742,0.511389944968156,0.5003845299888033,0.511389944968156,0.003998826443070813,-0.011005414979352701,0.0,9.53239656352148,31,30,0.0,0.0,0.0
2012,development,any,500,slope_neg,0.7104031925141049,0.7104031925141048,1.1102230246251565e-16,0.7104031925141049,0.7125086252895733,0.6609349440463553,0.7125086252895733,0.049468248467749554,-0.05157368124321793,0.0,20.250667863452747,31,30,0.0,0.0,0.0
2012,development,any,500,relelev_neg,0.5928474229010902,0.5928474229010902,2.220446049250313e-16,0.5928474229010904,0.6027093746678235,0.5970977840040176,0.6027093746678235,-0.004250361102927203,-0.005611590663805899,0.0,20.250667863452747,31,30,0.0,0.0,0.0
2012,development,any,500,twi,0.6965697292173143,0.6965697292173142,1.1102230246251565e-16,0.6965697292173144,0.6956279829738249,0.6478291356718766,0.6956279829738249,0.048740593545437805,-0.04779884730194828,0.0,20.250667863452747,31,30,0.0,0.0,0.0
2012,development,any,500,impervious,0.815578031588765,0.815578031588765,4.440892098500626e-16,0.8155780315887654,0.812923152758019,0.7880627814827329,0.812923152758019,0.027515250106032507,-0.024860371275286064,0.0,20.250667863452747,31,30,0.0,0.0,0.0
2012,development,any,500,hand_neg,0.7659587480696605,0.7659587480696604,1.1102230246251565e-16,0.7659587480696606,0.7811062996462138,0.7265211616723549,0.7811062996462138,0.03943758639730566,-0.05458513797385889,0.0,20.250667863452747,31,30,0.0,0.0,0.0
2012,development,any,500,hand_acc_neg,0.7670213904560953,0.7670213904560953,3.3306690738754696e-16,0.7670213904560956,0.776724097512038,0.7252449150141694,0.776724097512038,0.0417764754419262,-0.051479182497868536,0.0,20.250667863452747,31,30,0.0,0.0,0.0
2012,development,any,500,L1,0.7469687934804213,0.7469687934804214,3.3306690738754696e-16,0.7469687934804217,0.7522610223529422,0.7377350255293523,0.7522610223529422,0.009233767951069338,-0.014525996823589904,0.0,20.250667863452747,31,30,0.0,0.0,0.0
2012,development,any,500,z_sensitivity,0.7673271868262923,0.7673271868262923,3.3306690738754696e-16,0.7673271868262926,0.7401923349894254,0.7199147208327512,0.7401923349894254,0.04741246599354143,-0.020277614156674173,0.0,20.250667863452747,31,30,0.0,0.0,0.0
2012,development,any,500,rf_F1_wf,0.7046542207543997,0.7046542207543997,2.220446049250313e-16,0.7046542207543999,0.703338449314783,0.6602298235018826,0.703338449314783,0.044424397252517234,-0.043108625812900314,0.0,20.250667863452747,31,30,0.0,0.0,0.0
2012,development,any,500,logit_F1_wf,0.4468296561319818,0.4468296561319817,5.551115123125783e-17,0.44682965613198183,0.4810449595172098,0.4562299794317924,0.4810449595172098,-0.009400323299810553,-0.024814980085417437,0.0,20.250667863452747,31,30,0.0,0.0,0.0
2012,development,f01,500,slope_neg,0.7477362914862915,0.7477362914862915,0.0,0.7477362914862915,0.7125086252895733,0.7014993163313323,0.7366708694920121,0.04623697515495917,-0.03517155316067977,0.024162244202438843,16.802977431603445,31,27,0.0,0.0,0.0
2012,development,f01,500,relelev_neg,0.6054112554112554,0.6054112554112554,0.0,0.6054112554112554,0.6027093746678235,0.6103987427739758,0.6026283169275618,-0.004987487362720366,0.007770425846413964,-8.105774026168078e-05,16.802977431603445,31,27,0.0,0.0,0.0
2012,development,f01,500,twi,0.7341314935064935,0.7341314935064935,0.0,0.7341314935064935,0.6956279829738249,0.6823045002041774,0.7238032835813928,0.051826993302316104,-0.041498783377215354,0.0281753006075679,16.802977431603445,31,27,0.0,0.0,0.0
2012,development,f01,500,impervious,0.8394886363636364,0.8394886363636365,1.1102230246251565e-16,0.8394886363636364,0.812923152758019,0.807754274556562,0.8176141583165182,0.03173436180707434,-0.009859883759956167,0.004691005558499217,16.802977431603445,31,27,0.0,0.0,0.0
2012,development,f01,500,hand_neg,0.7945526695526696,0.7945526695526696,1.1102230246251565e-16,0.7945526695526695,0.7811062996462138,0.7602122598630642,0.7959136875550549,0.03434040968960528,-0.035701427691990695,0.014807387908841063,16.802977431603445,31,27,0.0,0.0,0.0
2012,development,f01,500,hand_acc_neg,0.7964015151515151,0.7964015151515151,0.0,0.7964015151515151,0.776724097512038,0.7590944417239203,0.7914798771524064,0.03730707342759487,-0.03238543542848615,0.01475577964036845,16.802977431603445,31,27,0.0,0.0,0.0
2012,development,f01,500,L1,0.7688762626262626,0.7688762626262626,0.0,0.7688762626262626,0.7522610223529422,0.7581793976066094,0.7615901300348468,0.010696865019653279,-0.0034107324282374174,0.009329107681904536,16.802977431603445,31,27,0.0,0.0,0.0
2012,development,f01,500,z_sensitivity,0.8054383116883117,0.8054383116883117,0.0,0.8054383116883117,0.7401923349894254,0.7559601462084108,0.7707920540522882,0.049478165479900915,-0.014831907843877445,0.03059971906286285,16.802977431603445,31,27,0.0,0.0,0.0
2012,development,f01,500,rf_F1_wf,0.7424783549783549,0.742478354978355,1.1102230246251565e-16,0.7424783549783549,0.703338449314783,0.7036490101292481,0.7297102829172005,0.03882934484910683,-0.02606127278795245,0.02637183360241757,16.802977431603445,31,27,0.0,0.0,0.0
2012,development,f01,500,logit_F1_wf,0.4535443722943723,0.4535443722943723,0.0,0.4535443722943723,0.4810449595172098,0.4745053201705152,0.49705833460340765,-0.020960947876142944,-0.022553014432892426,0.016013375086197823,16.802977431603445,31,27,0.0,0.0,0.0
2012,development,f10,500,slope_neg,0.8126696409072472,0.8126696409072474,3.3306690738754696e-16,0.8126696409072476,0.7125086252895733,0.805982386263415,0.8368965165430631,0.006687254643832574,-0.030914130279648067,0.12438789125348981,9.785675143765857,31,14,0.0,0.0,0.0
2012,development,f10,500,relelev_neg,0.5947805197641406,0.5947805197641407,1.1102230246251565e-16,0.5947805197641407,0.6027093746678235,0.6009228156182342,0.5830216086943535,-0.006142295854093538,0.017901206923880753,-0.019687765973469995,9.785675143765857,31,14,0.0,0.0,0.0
2012,development,f10,500,twi,0.8134417995195458,0.8134417995195458,3.3306690738754696e-16,0.8134417995195461,0.6956279829738249,0.7999589946241635,0.8376650223747999,0.01348280489538256,-0.03770602775063636,0.142037039400975,9.785675143765857,31,14,0.0,0.0,0.0
2012,development,f10,500,impervious,0.8841060119177612,0.8841060119177613,2.220446049250313e-16,0.8841060119177614,0.812923152758019,0.8823251340648766,0.8855587744642357,0.0017808778528848324,-0.003233640399359139,0.07263562170621674,9.785675143765857,31,14,0.0,0.0,0.0
2012,development,f10,500,hand_neg,0.8461922440957165,0.8461922440957164,1.1102230246251565e-16,0.8461922440957166,0.7811062996462138,0.8438109783535929,0.8706873726741898,0.002381265742123717,-0.026876394320596964,0.08958107302797602,9.785675143765857,31,14,0.0,0.0,0.0
2012,development,f10,500,hand_acc_neg,0.8509655882444701,0.8509655882444701,1.1102230246251565e-16,0.8509655882444702,0.776724097512038,0.8481615004331229,0.8727375862921977,0.0028040878113473333,-0.02457608585907478,0.0960134887801597,9.785675143765857,31,14,0.0,0.0,0.0
2012,development,f10,500,L1,0.7783982778523072,0.7783982778523071,1.1102230246251565e-16,0.7783982778523073,0.7522610223529422,0.7765859429003891,0.7823040845417325,0.0018123349519182375,-0.005718141641343433,0.03004306218879027,9.785675143765857,31,14,0.0,0.0,0.0
2012,development,f10,500,z_sensitivity,0.87043334477272,0.8704333447727202,3.3306690738754696e-16,0.8704333447727204,0.7401923349894254,0.8700877875678346,0.8769493046897053,0.00034555720488582686,-0.006861517121870775,0.13675696970027995,9.785675143765857,31,14,0.0,0.0,0.0
2012,development,f10,500,rf_F1_wf,0.8151967054565875,0.8151967054565876,2.220446049250313e-16,0.8151967054565877,0.703338449314783,0.8117943115095386,0.8239941155899236,0.0034023939470491094,-0.012199804080385013,0.12065566627514068,9.785675143765857,31,14,0.0,0.0,0.0
2012,development,f10,500,logit_F1_wf,0.38503416216890773,0.38503416216890773,0.0,0.38503416216890773,0.4810449595172098,0.3765933173983271,0.3933338716878487,0.008440844770580658,-0.016740554289521647,-0.0877110878293611,9.785675143765857,31,14,0.0,0.0,0.0
2012,development,f25,500,slope_neg,0.8659173814453317,0.8659173814453317,2.220446049250313e-16,0.8659173814453315,0.7125086252895733,0.8836587617704982,0.8968757288442084,-0.0177413803251667,-0.013216967073710228,0.18436710355463515,6.902774966936276,31,10,0.0,0.0,0.0
2012,development,f25,500,relelev_neg,0.6013753327417923,0.6013753327417923,0.0,0.6013753327417923,0.6027093746678235,0.5887472401375868,0.5921665712492731,0.012628092604205499,-0.0034193311116862413,-0.010542803418550406,6.902774966936276,31,10,0.0,0.0,0.0
2012,development,f25,500,twi,0.8752464754017549,0.8752464754017548,1.1102230246251565e-16,0.8752464754017549,0.6956279829738249,0.8905810994079726,0.9118261441549835,-0.015334624006217656,-0.021245044747010944,0.21619816118115864,6.902774966936276,31,10,0.0,0.0,0.0
2012,development,f25,500,impervious,0.8785122744750075,0.8785122744750073,1.1102230246251565e-16,0.8785122744750073,0.812923152758019,0.8822500190075289,0.8981353336305682,-0.003737744532521514,-0.015885314623039326,0.08521218087254923,6.902774966936276,31,10,0.0,0.0,0.0
2012,development,f25,500,hand_neg,0.8790545203588681,0.8790545203588682,2.220446049250313e-16,0.8790545203588683,0.7811062996462138,0.8872761969905983,0.9116763343816847,-0.008221676631730013,-0.024400137391086374,0.1305700347354709,6.902774966936276,31,10,0.0,0.0,0.0
2012,development,f25,500,hand_acc_neg,0.8827516513851917,0.8827516513851917,0.0,0.8827516513851917,0.776724097512038,0.8920995396879237,0.9132552068104376,-0.009347888302731922,-0.021155667122513933,0.13653110929839962,6.902774966936276,31,10,0.0,0.0,0.0
2012,development,f25,500,L1,0.7797249334516416,0.7797249334516415,1.1102230246251565e-16,0.7797249334516415,0.7522610223529422,0.7986217753124292,0.8063098540221662,-0.01889684186078766,-0.0076880787097369785,0.05404883166922392,6.902774966936276,31,10,0.0,0.0,0.0
2012,development,f25,500,z_sensitivity,0.8919451838706497,0.8919451838706497,1.1102230246251565e-16,0.8919451838706496,0.7401923349894254,0.9029267945664247,0.9164611732920145,-0.01098161069577508,-0.013534378725589824,0.1762688383025891,6.902774966936276,31,10,0.0,0.0,0.0
2012,development,f25,500,rf_F1_wf,0.8470373656709062,0.847037365670906,1.1102230246251565e-16,0.8470373656709062,0.703338449314783,0.8434004761534986,0.8760283814176842,0.0036368895174075933,-0.032627905264185686,0.1726899321029013,6.902774966936276,31,10,0.0,0.0,0.0
2012,development,f25,500,logit_F1_wf,0.4825248940155773,0.4825248940155773,0.0,0.4825248940155773,0.4810449595172098,0.47847146038642563,0.46287106303626147,0.00405343362915167,0.015600397350164164,-0.01817389648094836,6.902774966936276,31,10,0.0,0.0,0.0
2012,development,f50,500,slope_neg,0.864561817645323,0.8645618176453231,1.1102230246251565e-16,0.8645618176453231,0.7125086252895733,0.8797285334907052,0.8968757288442084,-0.015166715845382095,-0.017147195353503175,0.18436710355463515,6.005603823846243,31,10,0.0,0.0,0.0
2012,development,f50,500,relelev_neg,0.5781941575686043,0.5781941575686044,2.220446049250313e-16,0.5781941575686045,0.6027093746678235,0.5742992033048097,0.5921665712492731,0.0038949542637948253,-0.01786736794446342,-0.010542803418550406,6.005603823846243,31,10,0.0,0.0,0.0
2012,development,f50,500,twi,0.8768073177928593,0.8768073177928591,3.3306690738754696e-16,0.8768073177928596,0.6956279829738249,0.8942165830628503,0.9118261441549835,-0.01740926526999076,-0.017609561092133186,0.21619816118115864,6.005603823846243,31,10,0.0,0.0,0.0
2012,development,f50,500,impervious,0.8723812334021835,0.8723812334021835,1.1102230246251565e-16,0.8723812334021837,0.812923152758019,0.8968574800826202,0.8981353336305682,-0.024476246680436575,-0.0012778535479479602,0.08521218087254923,6.005603823846243,31,10,0.0,0.0,0.0
2012,development,f50,500,hand_neg,0.8768810858660372,0.8768810858660372,1.1102230246251565e-16,0.8768810858660373,0.7811062996462138,0.8839185600472115,0.9116763343816847,-0.007037474181174175,-0.02775777433447324,0.1305700347354709,6.005603823846243,31,10,0.0,0.0,0.0
2012,development,f50,500,hand_acc_neg,0.8757745647683683,0.8757745647683683,0.0,0.8757745647683683,0.776724097512038,0.8877249926231927,0.9132552068104376,-0.011950427854824364,-0.025530214187244882,0.13653110929839962,6.005603823846243,31,10,0.0,0.0,0.0
2012,development,f50,500,L1,0.75213927412216,0.7521392741221599,1.1102230246251565e-16,0.75213927412216,0.7522610223529422,0.7963411035703748,0.8063098540221662,-0.044201829448214824,-0.009968750451791353,0.05404883166922392,6.005603823846243,31,10,0.0,0.0,0.0
2012,development,f50,500,z_sensitivity,0.875922100914724,0.875922100914724,1.1102230246251565e-16,0.8759221009147241,0.7401923349894254,0.8986721746827973,0.9164611732920145,-0.022750073768073142,-0.017788998609217233,0.1762688383025891,6.005603823846243,31,10,0.0,0.0,0.0
2012,development,f50,500,rf_F1_wf,0.8585866037179108,0.858586603717911,2.220446049250313e-16,0.8585866037179111,0.703338449314783,0.8478017114192976,0.8760283814176842,0.010784892298613458,-0.028226669998386633,0.1726899321029013,6.005603823846243,31,10,0.0,0.0,0.0
2012,development,f50,500,logit_F1_wf,0.4787547949247566,0.4787547949247566,0.0,0.4787547949247566,0.4810449595172098,0.39226910593095304,0.46287106303626147,0.08648568899380354,-0.07060195710530842,-0.01817389648094836,6.005603823846243,31,10,0.0,0.0,0.0
2012,development,center,500,slope_neg,0.8346974938823727,0.8346974938823729,2.220446049250313e-16,0.8346974938823728,0.7125086252895733,0.8923450638383101,0.8968757288442084,-0.05764756995593734,-0.004530665005898271,0.18436710355463515,6.331912017870122,31,10,0.0,0.0,0.0
2012,development,center,500,relelev_neg,0.6158130115602057,0.615813011560206,2.220446049250313e-16,0.615813011560206,0.6027093746678235,0.5920214751035919,0.5921665712492731,0.023791536456614026,-0.00014509614568114504,-0.010542803418550406,6.331912017870122,31,10,0.0,0.0,0.0
2012,development,center,500,twi,0.8599696228166399,0.85996962281664,1.1102230246251565e-16,0.8599696228166399,0.6956279829738249,0.9164997063235194,0.9118261441549835,-0.05653008350687949,0.004673562168535872,0.21619816118115864,6.331912017870122,31,10,0.0,0.0,0.0
2012,development,center,500,impervious,0.8669732512024303,0.8669732512024302,1.1102230246251565e-16,0.8669732512024302,0.812923152758019,0.9135455260446224,0.8981353336305682,-0.046572274842192174,0.015410192414054169,0.08521218087254923,6.331912017870122,31,10,0.0,0.0,0.0
2012,development,center,500,hand_neg,0.8698000168762129,0.869800016876213,2.220446049250313e-16,0.8698000168762131,0.7811062996462138,0.8947611156664008,0.9116763343816847,-0.024961098790187708,-0.016915218715283897,0.1305700347354709,6.331912017870122,31,10,0.0,0.0,0.0
2012,development,center,500,hand_acc_neg,0.8640199139313138,0.8640199139313138,1.1102230246251565e-16,0.8640199139313137,0.776724097512038,0.9037466964787964,0.9132552068104376,-0.03972678254748263,-0.00950851033164124,0.13653110929839962,6.331912017870122,31,10,0.0,0.0,0.0
2012,development,center,500,L1,0.721331533203949,0.7213315332039492,1.1102230246251565e-16,0.7213315332039489,0.7522610223529422,0.8129396298717821,0.8063098540221662,-0.0916080966678332,0.006629775849615993,0.05404883166922392,6.331912017870122,31,10,0.0,0.0,0.0
2012,development,center,500,z_sensitivity,0.8673529659944309,0.8673529659944308,1.1102230246251565e-16,0.8673529659944309,0.7401923349894254,0.9153341469336018,0.9164611732920145,-0.04798118093917092,-0.0011270263584126639,0.1762688383025891,6.331912017870122,31,10,0.0,0.0,0.0
2012,development,center,500,rf_F1_wf,0.8487469411863978,0.8487469411863977,1.1102230246251565e-16,0.8487469411863978,0.703338449314783,0.8472167135591357,0.8760283814176842,0.0015302276272620707,-0.028811667858548495,0.1726899321029013,6.331912017870122,31,10,0.0,0.0,0.0
2012,development,center,500,logit_F1_wf,0.5447219643911906,0.5447219643911906,1.1102230246251565e-16,0.5447219643911907,0.4810449595172098,0.4033393861382746,0.46287106303626147,0.1413825782529161,-0.059531676897986885,-0.01817389648094836,6.331912017870122,31,10,0.0,0.0,0.0
2012,development,rep_point,500,slope_neg,0.6903253985586373,0.6903253985586372,1.1102230246251565e-16,0.6903253985586374,0.7125086252895733,0.7042852019765278,0.7213756087505184,-0.013959803417890382,-0.017090406773990652,0.008866983460945166,22.534393620381625,31,29,0.0,0.0,0.0
2012,development,rep_point,500,relelev_neg,0.6112220384987365,0.6112220384987365,3.3306690738754696e-16,0.6112220384987368,0.6027093746678235,0.6052416251244488,0.614010975776194,0.005980413374288007,-0.008769350651745222,0.01130160110837053,22.534393620381625,31,29,0.0,0.0,0.0
2012,development,rep_point,500,twi,0.6731819174492247,0.6731819174492247,1.1102230246251565e-16,0.6731819174492248,0.6956279829738249,0.6914805140635131,0.7131801664948997,-0.01829859661428823,-0.021699652431386607,0.017552183521074793,22.534393620381625,31,29,0.0,0.0,0.0
2012,development,rep_point,500,impervious,0.7924375253486413,0.7924375253486413,1.1102230246251565e-16,0.7924375253486414,0.812923152758019,0.7999632853240347,0.8168670436633815,-0.007525759975393287,-0.016903758339346764,0.003943890905362513,22.534393620381625,31,29,0.0,0.0,0.0
2012,development,rep_point,500,hand_neg,0.7501949895485602,0.7501949895485602,1.1102230246251565e-16,0.7501949895485603,0.7811062996462138,0.7586158978245712,0.7866462339094412,-0.00842090827601083,-0.028030336084870044,0.0055399342632274085,22.534393620381625,31,29,0.0,0.0,0.0
2012,development,rep_point,500,hand_acc_neg,0.7479955074408012,0.7479955074408012,2.220446049250313e-16,0.7479955074408015,0.776724097512038,0.7571046201393016,0.7823674330709971,-0.009109112698500121,-0.025262812931695522,0.005643335558959128,22.534393620381625,31,29,0.0,0.0,0.0
2012,development,rep_point,500,L1,0.7438461298474401,0.7438461298474403,1.1102230246251565e-16,0.7438461298474403,0.7522610223529422,0.7548426290801338,0.7589086746191245,-0.010996499232693524,-0.0040660455389907035,0.006647652266182247,22.534393620381625,31,29,0.0,0.0,0.0
2012,development,rep_point,500,z_sensitivity,0.7162980064268555,0.7162980064268556,1.1102230246251565e-16,0.7162980064268556,0.7401923349894254,0.73482851045063,0.755618905545299,-0.01853050402377443,-0.020790395094668956,0.015426570555873598,22.534393620381625,31,29,0.0,0.0,0.0
2012,development,rep_point,500,rf_F1_wf,0.6749602221320936,0.6749602221320937,2.220446049250313e-16,0.6749602221320938,0.703338449314783,0.6900759656800989,0.7175115482163386,-0.015115743548005045,-0.027435582536239678,0.014173098901555603,22.534393620381625,31,29,0.0,0.0,0.0
2012,development,rep_point,500,logit_F1_wf,0.4877078588587652,0.4877078588587652,0.0,0.4877078588587652,0.4810449595172098,0.4815647800859893,0.48475041727694135,0.006143078772775923,-0.003185637190952051,0.003705457759731523,22.534393620381625,31,29,0.0,0.0,0.0
2012,development,soft,500,slope_neg,0.8414934840029807,0.8414934840029809,1.1102230246251565e-16,0.8414934840029809,0.7125086252895733,0.6835219570100439,0.7125086252895733,0.15797152699293693,-0.028986668279529337,0.0,9.323262191584199,31,30,0.0,0.0,0.0
2012,development,soft,500,relelev_neg,0.5990100342103086,0.5990100342103086,1.1102230246251565e-16,0.5990100342103087,0.6027093746678235,0.6075070990967879,0.6027093746678235,-0.008497064886479166,0.004797724428964423,0.0,9.323262191584199,31,30,0.0,0.0,0.0
2012,development,soft,500,twi,0.8486530736921458,0.8486530736921456,2.220446049250313e-16,0.8486530736921458,0.6956279829738249,0.6620257624823029,0.6956279829738249,0.18662731120984288,-0.03360222049152195,0.0,9.323262191584199,31,30,0.0,0.0,0.0
2012,development,soft,500,impervious,0.8829816834984908,0.8829816834984908,0.0,0.8829816834984908,0.812923152758019,0.7980629606859352,0.812923152758019,0.08491872281255564,-0.014860192072083778,0.0,9.323262191584199,31,30,0.0,0.0,0.0
2012,development,soft,500,hand_neg,0.8590960056233921,0.8590960056233921,2.220446049250313e-16,0.8590960056233923,0.7811062996462138,0.7486280333986894,0.7811062996462138,0.11046797222470284,-0.03247826624752437,0.0,9.323262191584199,31,30,0.0,0.0,0.0
2012,development,soft,500,hand_acc_neg,0.8652336672401788,0.8652336672401788,3.3306690738754696e-16,0.8652336672401785,0.776724097512038,0.746786115921355,0.776724097512038,0.11844755131882345,-0.02993798159068295,0.0,9.323262191584199,31,30,0.0,0.0,0.0
2012,development,soft,500,L1,0.7916737557872314,0.7916737557872314,1.1102230246251565e-16,0.7916737557872313,0.7522610223529422,0.7462047033617801,0.7522610223529422,0.045469052425451184,-0.006056318991162102,0.0,9.323262191584199,31,30,0.0,0.0,0.0
2012,development,soft,500,z_sensitivity,0.8832307705407957,0.8832307705407956,1.1102230246251565e-16,0.8832307705407956,0.7401923349894254,0.7203467215193202,0.7401923349894254,0.16288404902147535,-0.01984561347010516,0.0,9.323262191584199,31,30,0.0,0.0,0.0
2012,development,soft,500,rf_F1_wf,0.8219542922842724,0.8219542922842722,2.220446049250313e-16,0.8219542922842724,0.703338449314783,0.6786462709851843,0.703338449314783,0.14330802129908815,-0.02469217832959869,0.0,9.323262191584199,31,30,0.0,0.0,0.0
2012,development,soft,500,logit_F1_wf,0.42144946010419154,0.42144946010419143,1.1102230246251565e-16,0.42144946010419154,0.4810449595172098,0.4644694846321355,0.4810449595172098,-0.043020024527943956,-0.016575474885074326,0.0,9.323262191584199,31,30,0.0,0.0,0.0
2012,development,any,1000,slope_neg,0.6629957085983145,0.6629957085983145,0.0,0.6629957085983145,0.6936766485635836,0.6087797748940015,0.6936766485635836,0.05421593370431299,-0.0848968736695821,0.0,20.730545376676204,31,30,0.0,0.0,0.0
2012,development,any,1000,relelev_neg,0.5759267876531721,0.575926787653172,1.1102230246251565e-16,0.5759267876531722,0.6219632370520551,0.5870822125355096,0.6219632370520551,-0.01115542488233745,-0.03488102451654551,0.0,20.730545376676204,31,30,0.0,0.0,0.0
2012,development,any,1000,twi,0.6617289695465592,0.6617289695465591,1.1102230246251565e-16,0.6617289695465591,0.6844435061498778,0.6019658505763468,0.6844435061498778,0.05976311897021236,-0.08247765557353104,0.0,20.730545376676204,31,30,0.0,0.0,0.0
2012,development,any,1000,impervious,0.8257070472054185,0.8257070472054185,1.1102230246251565e-16,0.8257070472054187,0.8220183158089464,0.7793243704381093,0.8220183158089464,0.04638267676730934,-0.04269394537083704,0.0,20.730545376676204,31,30,0.0,0.0,0.0
2012,development,any,1000,hand_neg,0.7050307636626855,0.7050307636626854,1.1102230246251565e-16,0.7050307636626855,0.7615437177252493,0.6718645347184079,0.7615437177252493,0.033166228944277565,-0.08967918300684141,0.0,20.730545376676204,31,30,0.0,0.0,0.0
2012,development,any,1000,hand_acc_neg,0.7082105372007652,0.7082105372007652,1.1102230246251565e-16,0.7082105372007651,0.7581303539077475,0.6722804439372165,0.7581303539077475,0.03593009326354857,-0.08584990997053099,0.0,20.730545376676204,31,30,0.0,0.0,0.0
2012,development,any,1000,L1,0.7539941057856366,0.7539941057856367,1.1102230246251565e-16,0.7539941057856367,0.7629388681214785,0.7232491730601559,0.7629388681214785,0.030744932725480845,-0.03968969506132258,0.0,20.730545376676204,31,30,0.0,0.0,0.0
2012,development,any,1000,z_sensitivity,0.7487720386743189,0.7487720386743187,2.220446049250313e-16,0.7487720386743186,0.7457984124928508,0.6930063241418165,0.7457984124928508,0.05576571453250212,-0.05279208835103433,0.0,20.730545376676204,31,30,0.0,0.0,0.0
2012,development,any,1000,rf_F1_wf,0.6409182565534357,0.6409182565534357,0.0,0.6409182565534357,0.6955344783235416,0.6069133374231338,0.6955344783235416,0.0340049191303019,-0.08862114090040785,0.0,20.730545376676204,31,30,0.0,0.0,0.0
2012,development,any,1000,logit_F1_wf,0.34770694379814904,0.347706943798149,1.1102230246251565e-16,0.3477069437981489,0.43767986204092113,0.4016384181215382,0.43767986204092113,-0.053931474323389295,-0.03604144391938291,0.0,20.730545376676204,31,30,0.0,0.0,0.0
2012,development,f01,1000,slope_neg,0.7423799261083744,0.7423799261083743,1.1102230246251565e-16,0.7423799261083743,0.6936766485635836,0.7017220578392254,0.7642434941454777,0.04065786826914897,-0.06252143630625229,0.07056684558189408,12.20743299659883,31,20,0.0,0.0,0.0
2012,development,f01,1000,relelev_neg,0.643472906403941,0.643472906403941,0.0,0.643472906403941,0.6219632370520551,0.683240782459545,0.6944512026002488,-0.03976787605560406,-0.011210420140703836,0.0724879655481937,12.20743299659883,31,20,0.0,0.0,0.0
2012,development,f01,1000,twi,0.7557342980295567,0.7557342980295567,0.0,0.7557342980295567,0.6844435061498778,0.721144253056103,0.7830912525523032,0.03459004497345375,-0.061946999496200195,0.09864774640242535,12.20743299659883,31,20,0.0,0.0,0.0
2012,development,f01,1000,impervious,0.8763854679802956,0.8763854679802956,1.1102230246251565e-16,0.8763854679802955,0.8220183158089464,0.832154242588301,0.8579334278883474,0.04423122539199453,-0.025779185300046414,0.03591511207940101,12.20743299659883,31,20,0.0,0.0,0.0
2012,development,f01,1000,hand_neg,0.7648552955665024,0.7648552955665026,1.1102230246251565e-16,0.7648552955665026,0.7615437177252493,0.7500208354292222,0.8169628284051453,0.014834460137280403,-0.06694199297592318,0.05541911067989602,12.20743299659883,31,20,0.0,0.0,0.0
2012,development,f01,1000,hand_acc_neg,0.7729756773399015,0.7729756773399014,1.1102230246251565e-16,0.7729756773399015,0.7581303539077475,0.7557525891296122,0.8169596757183781,0.017223088210289283,-0.06120708658876595,0.05882932181063061,12.20743299659883,31,20,0.0,0.0,0.0
2012,development,f01,1000,L1,0.8034944581280788,0.8034944581280787,1.1102230246251565e-16,0.8034944581280788,0.7629388681214785,0.7803923954452792,0.7970843290243628,0.023102062682799684,-0.016691933579083607,0.034145460902884284,12.20743299659883,31,20,0.0,0.0,0.0
2012,development,f01,1000,z_sensitivity,0.8389778325123153,0.8389778325123153,1.1102230246251565e-16,0.8389778325123152,0.7457984124928508,0.8103849219816752,0.8468948751555484,0.028592910530639948,-0.03650995317387318,0.10109646266269756,12.20743299659883,31,20,0.0,0.0,0.0
2012,development,f01,1000,rf_F1_wf,0.7273706896551724,0.7273706896551724,1.1102230246251565e-16,0.7273706896551725,0.6955344783235416,0.7306517529697543,0.7943295637818536,-0.003281063314581778,-0.06367781081209933,0.09879508545831195,12.20743299659883,31,20,0.0,0.0,0.0
2012,development,f01,1000,logit_F1_wf,0.3305110837438424,0.3305110837438423,1.1102230246251565e-16,0.3305110837438424,0.43767986204092113,0.41418715350968005,0.4443457537310306,-0.08367606976583764,-0.03015860022135053,0.006665891690109449,12.20743299659883,31,20,0.0,0.0,0.0
2012,development,f10,1000,slope_neg,0.851043897216274,0.851043897216274,2.220446049250313e-16,0.8510438972162743,0.6936766485635836,0.8282323387868131,0.8596346054707105,0.022811558429461143,-0.03140226668389734,0.1659579569071269,7.726802905064335,31,13,0.0,0.0,0.0
2012,development,f10,1000,relelev_neg,0.7011509635974305,0.7011509635974303,1.1102230246251565e-16,0.7011509635974306,0.6219632370520551,0.7143954387026276,0.7075322209125233,-0.013244475105196996,0.006863217790104237,0.08556898386046818,7.726802905064335,31,13,0.0,0.0,0.0
2012,development,f10,1000,twi,0.8822938972162742,0.882293897216274,1.1102230246251565e-16,0.882293897216274,0.6844435061498778,0.8634062645909601,0.8945680708006615,0.0188876326253139,-0.031161806209701326,0.21012456465078366,7.726802905064335,31,13,0.0,0.0,0.0
