rule,size_m,score,metric,role_group,median,n_events
f10,1000,relelev_neg,capture_0.2,development,0.14583333333333331,2
f10,1000,relelev_neg,capture_0.2,holdout,0.03571428571428571,1
f10,1000,relelev_neg,cell_auc,all,0.6616809116809117,3
f10,1000,relelev_neg,cell_auc,development,0.6814159376391711,2
f10,1000,relelev_neg,cell_auc,holdout,0.5292278837136605,1
f10,1000,relelev_neg,object_auc,all,0.6393743875372178,6
f10,1000,relelev_neg,object_auc,development,0.6302342595523259,5
f10,1000,relelev_neg,object_auc,holdout,0.6485145155221097,1
f10,1000,rf_F1_wf,capture_0.2,all,0.695,3
f10,1000,rf_F1_wf,capture_0.2,development,0.6599999999999999,2
f10,1000,rf_F1_wf,capture_0.2,holdout,0.7142857142857143,1
f10,1000,rf_F1_wf,cell_auc,all,0.840926852141294,3
f10,1000,rf_F1_wf,cell_auc,development,0.8460303080217426,2
f10,1000,rf_F1_wf,cell_auc,holdout,0.840926852141294,1
f10,1000,rf_F1_wf,object_auc,all,0.8301616444560224,5
f10,1000,rf_F1_wf,object_auc,development,0.8739714290453128,4
f10,1000,rf_F1_wf,object_auc,holdout,0.826531229196669,1
f10,1000,slope_neg,capture_0.2,all,0.8333333333333334,3
f10,1000,slope_neg,capture_0.2,development,0.7916666666666667,2
f10,1000,slope_neg,capture_0.2,holdout,0.8928571428571429,1
f10,1000,slope_neg,cell_auc,all,0.851043897216274,3
f10,1000,slope_neg,cell_auc,development,0.8337306380668265,2
f10,1000,slope_neg,cell_auc,holdout,0.9119646764613941,1
f10,1000,slope_neg,object_auc,all,0.8071879591985225,6
f10,1000,slope_neg,object_auc,development,0.8468201691961615,5
f10,1000,slope_neg,object_auc,holdout,0.7675557492008833,1
f10,1000,twi,capture_0.2,all,0.875,3
f10,1000,twi,capture_0.2,development,0.8541666666666667,2
f10,1000,twi,capture_0.2,holdout,0.9285714285714286,1
f10,1000,twi,cell_auc,all,0.8822938972162742,3
f10,1000,twi,cell_auc,development,0.8668948118560004,2
f10,1000,twi,cell_auc,holdout,0.932732885276649,1
f10,1000,twi,object_auc,all,0.8420071658274697,6
f10,1000,twi,object_auc,development,0.8728205868955667,5
f10,1000,twi,object_auc,holdout,0.8111937447593727,1
f10,1000,z_sensitivity,capture_0.2,all,0.875,3
f10,1000,z_sensitivity,capture_0.2,development,0.9375,2
f10,1000,z_sensitivity,capture_0.2,holdout,0.39285714285714285,1
f10,1000,z_sensitivity,cell_auc,all,0.9361616702355461,3
f10,1000,z_sensitivity,cell_auc,development,0.9441314049183429,2
f10,1000,z_sensitivity,cell_auc,holdout,0.777156924038762,1
f10,1000,z_sensitivity,object_auc,all,0.8271284859582577,6
f10,1000,z_sensitivity,object_auc,development,0.8294397032549418,5
f10,1000,z_sensitivity,object_auc,holdout,0.8027020144766385,1
f25,100,L1,capture_0.2,all,0.5,7
f25,100,L1,capture_0.2,development,0.5277777777777778,6
f25,100,L1,capture_0.2,holdout,0.05267938237965486,1
f25,100,L1,cell_auc,all,0.7935007644106389,7
f25,100,L1,cell_auc,development,0.7958791934914927,6
f25,100,L1,cell_auc,holdout,0.4177242139393595,1
f25,100,L1,object_auc,all,0.7948866693077021,8
f25,100,L1,object_auc,development,0.7952064623921147,6
f25,100,L1,object_auc,holdout,0.7548738052727366,2
f25,100,hand_acc_neg,capture_0.2,all,0.9445958219800181,7
f25,100,hand_acc_neg,capture_0.2,development,0.9553951367781155,6
f25,100,hand_acc_neg,capture_0.2,holdout,0.9445958219800181,1
f25,100,hand_acc_neg,cell_auc,all,0.900869478933933,7
f25,100,hand_acc_neg,cell_auc,development,0.8934990898065418,6
f25,100,hand_acc_neg,cell_auc,holdout,0.9276776755393149,1
f25,100,hand_acc_neg,object_auc,all,0.8529623918907889,8
f25,100,hand_acc_neg,object_auc,development,0.8638788603051771,6
f25,100,hand_acc_neg,object_auc,holdout,0.8378254724551742,2
f25,100,hand_neg,capture_0.2,all,0.9482288828337875,7
f25,100,hand_neg,capture_0.2,development,0.952922077922078,6
f25,100,hand_neg,capture_0.2,holdout,0.9482288828337875,1
f25,100,hand_neg,cell_auc,all,0.8745853988215252,7
f25,100,hand_neg,cell_auc,development,0.8715555643361641,6
f25,100,hand_neg,cell_auc,holdout,0.9264723437038199,1
f25,100,hand_neg,object_auc,all,0.8570682184601055,8
f25,100,hand_neg,object_auc,development,0.8706389778916175,6
f25,100,hand_neg,object_auc,holdout,0.8211038252245062,2
f25,100,impervious,capture_0.2,all,0.3018867924528302,7
f25,100,impervious,capture_0.2,development,0.5164404722498069,6
f25,100,impervious,capture_0.2,holdout,0.043596730245231606,1
f25,100,impervious,cell_auc,all,0.5863413532161474,7
f25,100,impervious,cell_auc,development,0.6987737362406544,6
f25,100,impervious,cell_auc,holdout,0.4101901503876395,1
f25,100,impervious,object_auc,all,0.7536208856813315,8
f25,100,impervious,object_auc,development,0.7536208856813315,6
f25,100,impervious,object_auc,holdout,0.7344337746062939,2
f25,100,logit_F1_wf,capture_0.2,all,0.8030563981286309,6
f25,100,logit_F1_wf,capture_0.2,development,0.7641509433962265,5
f25,100,logit_F1_wf,capture_0.2,holdout,0.8419618528610354,1
f25,100,logit_F1_wf,cell_auc,all,0.8444850910361579,6
f25,100,logit_F1_wf,cell_auc,development,0.8414510648798451,5
f25,100,logit_F1_wf,cell_auc,holdout,0.8475191171924708,1
f25,100,logit_F1_wf,object_auc,all,0.8445551422331852,7
f25,100,logit_F1_wf,object_auc,development,0.8445551422331852,5
f25,100,logit_F1_wf,object_auc,holdout,0.8510895683824982,2
f25,100,relelev_neg,capture_0.2,all,0.0,7
f25,100,relelev_neg,capture_0.2,development,0.0,6
f25,100,relelev_neg,capture_0.2,holdout,0.06267029972752043,1
f25,100,relelev_neg,cell_auc,all,0.5159548735939468,7
f25,100,relelev_neg,cell_auc,development,0.5314304188401759,6
f25,100,relelev_neg,cell_auc,holdout,0.45447112648980875,1
f25,100,relelev_neg,object_auc,all,0.5782050487635916,8
f25,100,relelev_neg,object_auc,development,0.5777108419909124,6
f25,100,relelev_neg,object_auc,holdout,0.5927442203922603,2
f25,100,rf_F1_wf,capture_0.2,all,0.8168548073180226,6
f25,100,rf_F1_wf,capture_0.2,development,0.8571428571428571,5
f25,100,rf_F1_wf,capture_0.2,holdout,0.776566757493188,1
f25,100,rf_F1_wf,cell_auc,all,0.8581771562725007,6
f25,100,rf_F1_wf,cell_auc,development,0.8717152660940183,5
f25,100,rf_F1_wf,cell_auc,holdout,0.844639046450983,1
f25,100,rf_F1_wf,object_auc,all,0.8559792627169518,7
f25,100,rf_F1_wf,object_auc,development,0.8559792627169518,5
f25,100,rf_F1_wf,object_auc,holdout,0.8675362370240942,2
f25,100,slope_neg,capture_0.2,all,0.9042553191489362,7
f25,100,slope_neg,capture_0.2,development,0.8819522209779769,6
f25,100,slope_neg,capture_0.2,holdout,0.9227974568574023,1
f25,100,slope_neg,cell_auc,all,0.9076855790078606,7
f25,100,slope_neg,cell_auc,development,0.901090643016935,6
f25,100,slope_neg,cell_auc,holdout,0.9298435504948895,1
f25,100,slope_neg,object_auc,all,0.8534109269703426,8
f25,100,slope_neg,object_auc,development,0.8673775317541229,6
f25,100,slope_neg,object_auc,holdout,0.8352952031216696,2
f25,100,twi,capture_0.2,all,0.8181818181818182,7
f25,100,twi,capture_0.2,development,0.776948051948052,6
f25,100,twi,capture_0.2,holdout,0.9000908265213442,1
f25,100,twi,cell_auc,all,0.88243738596173,7
f25,100,twi,cell_auc,development,0.8649869155236691,6
f25,100,twi,cell_auc,holdout,0.8979458003836741,1
f25,100,twi,object_auc,all,0.8181195333295782,8
f25,100,twi,object_auc,development,0.8181195333295782,6
f25,100,twi,object_auc,holdout,0.8244593202332386,2
f25,100,z_sensitivity,capture_0.2,all,0.7264150943396226,7
f25,100,z_sensitivity,capture_0.2,development,0.7520964360587001,6
f25,100,z_sensitivity,capture_0.2,holdout,0.19709355131698456,1
f25,100,z_sensitivity,cell_auc,all,0.8432568231902013,7
f25,100,z_sensitivity,cell_auc,development,0.8643269587756821,6
f25,100,z_sensitivity,cell_auc,holdout,0.7296213440259225,1
f25,100,z_sensitivity,object_auc,all,0.8251820623126622,8
f25,100,z_sensitivity,object_auc,development,0.825011142412386,6
f25,100,z_sensitivity,object_auc,holdout,0.8403949680904017,2
f25,200,L1,capture_0.2,all,0.4966666666666667,6
f25,200,L1,capture_0.2,development,0.56,5
f25,200,L1,capture_0.2,holdout,0.04436860068259386,1
f25,200,L1,cell_auc,all,0.7905644994556594,6
f25,200,L1,cell_auc,development,0.7954541244275203,5
f25,200,L1,cell_auc,holdout,0.4063494745378975,1
f25,200,L1,object_auc,all,0.7916044298159854,7
f25,200,L1,object_auc,development,0.7963152715281553,5
f25,200,L1,object_auc,holdout,0.7429541414302301,2
f25,200,hand_acc_neg,capture_0.2,all,0.9626962457337884,6
f25,200,hand_acc_neg,capture_0.2,development,0.98,5
f25,200,hand_acc_neg,capture_0.2,holdout,0.9453924914675768,1
f25,200,hand_acc_neg,cell_auc,all,0.9157707476913348,6
f25,200,hand_acc_neg,cell_auc,development,0.9040698811300365,5
f25,200,hand_acc_neg,cell_auc,holdout,0.9484451337176111,1
f25,200,hand_acc_neg,object_auc,all,0.8515180586333807,7
f25,200,hand_acc_neg,object_auc,development,0.8521893274469577,5
f25,200,hand_acc_neg,object_auc,holdout,0.8369471306393963,2
f25,200,hand_neg,capture_0.2,all,0.9678156996587031,6
f25,200,hand_neg,capture_0.2,development,0.98,5
f25,200,hand_neg,capture_0.2,holdout,0.9556313993174061,1
f25,200,hand_neg,cell_auc,all,0.8909310724843801,6
f25,200,hand_neg,cell_auc,development,0.8896468411041999,5
f25,200,hand_neg,cell_auc,holdout,0.9541666147933279,1
f25,200,hand_neg,object_auc,all,0.855948442941027,7
f25,200,hand_neg,object_auc,development,0.8675688193568496,5
f25,200,hand_neg,object_auc,holdout,0.8308541750204308,2
f25,200,impervious,capture_0.2,all,0.6333333333333333,6
f25,200,impervious,capture_0.2,development,0.8,5
f25,200,impervious,capture_0.2,holdout,0.05460750853242321,1
f25,200,impervious,cell_auc,all,0.7566092344528849,6
f25,200,impervious,cell_auc,development,0.852443781196933,5
f25,200,impervious,cell_auc,holdout,0.42497914691774547,1
f25,200,impervious,object_auc,all,0.8352921752688303,7
f25,200,impervious,object_auc,development,0.8352921752688303,5
f25,200,impervious,object_auc,holdout,0.7572165801086734,2
f25,200,logit_F1_wf,capture_0.2,all,0.7441860465116279,5
f25,200,logit_F1_wf,capture_0.2,development,0.7220930232558139,4
f25,200,logit_F1_wf,capture_0.2,holdout,0.8088737201365188,1
f25,200,logit_F1_wf,cell_auc,all,0.846549415135514,5
f25,200,logit_F1_wf,cell_auc,development,0.8486165622624999,4
f25,200,logit_F1_wf,cell_auc,holdout,0.846549415135514,1
f25,200,logit_F1_wf,object_auc,all,0.8434739139837523,6
f25,200,logit_F1_wf,object_auc,development,0.8434739139837523,4
f25,200,logit_F1_wf,object_auc,holdout,0.8465986477785956,2
f25,200,relelev_neg,capture_0.2,all,0.02901023890784983,6
f25,200,relelev_neg,capture_0.2,development,0.0,5
f25,200,relelev_neg,capture_0.2,holdout,0.05802047781569966,1
f25,200,relelev_neg,cell_auc,all,0.5459724188450417,6
f25,200,relelev_neg,cell_auc,development,0.5581060388553929,5
f25,200,relelev_neg,cell_auc,holdout,0.4560328100350901,1
f25,200,relelev_neg,object_auc,all,0.604411328642232,7
f25,200,relelev_neg,object_auc,development,0.604411328642232,5
f25,200,relelev_neg,object_auc,holdout,0.5944180680671466,2
f25,200,rf_F1_wf,capture_0.2,all,0.8,5
f25,200,rf_F1_wf,capture_0.2,development,0.8302325581395349,4
f25,200,rf_F1_wf,capture_0.2,holdout,0.7235494880546075,1
f25,200,rf_F1_wf,cell_auc,all,0.869250672561216,5
f25,200,rf_F1_wf,cell_auc,development,0.8886071766481073,4
f25,200,rf_F1_wf,cell_auc,holdout,0.8391720481550581,1
f25,200,rf_F1_wf,object_auc,all,0.8692918304347093,6
f25,200,rf_F1_wf,object_auc,development,0.8824934758336405,4
f25,200,rf_F1_wf,object_auc,holdout,0.8610426063076102,2
f25,200,slope_neg,capture_0.2,all,0.9,6
f25,200,slope_neg,capture_0.2,development,0.88,5
f25,200,slope_neg,capture_0.2,holdout,0.9283276450511946,1
f25,200,slope_neg,cell_auc,all,0.9011430710345352,6
f25,200,slope_neg,cell_auc,development,0.8905500951988885,5
f25,200,slope_neg,cell_auc,holdout,0.9349599033910936,1
f25,200,slope_neg,object_auc,all,0.8475731883578613,7
f25,200,slope_neg,object_auc,development,0.8475731883578613,5
f25,200,slope_neg,object_auc,holdout,0.8341108420763932,2
f25,200,twi,capture_0.2,all,0.8200000000000001,6
f25,200,twi,capture_0.2,development,0.8,5
f25,200,twi,capture_0.2,holdout,0.9283276450511946,1
f25,200,twi,cell_auc,all,0.8858368627834148,6
f25,200,twi,cell_auc,development,0.8668037492074915,5
f25,200,twi,cell_auc,holdout,0.922322935544857,1
f25,200,twi,object_auc,all,0.8363784650010059,7
f25,200,twi,object_auc,development,0.8451671866939421,5
f25,200,twi,object_auc,holdout,0.8334313407346566,2
f25,200,z_sensitivity,capture_0.2,all,0.7733333333333334,6
f25,200,z_sensitivity,capture_0.2,development,0.78,5
f25,200,z_sensitivity,capture_0.2,holdout,0.20819112627986347,1
f25,200,z_sensitivity,cell_auc,all,0.867792650465735,6
f25,200,z_sensitivity,cell_auc,development,0.8907096176606804,5
f25,200,z_sensitivity,cell_auc,holdout,0.7357828220400628,1
f25,200,z_sensitivity,object_auc,all,0.8542268909599425,7
f25,200,z_sensitivity,object_auc,development,0.8542268909599425,5
f25,200,z_sensitivity,object_auc,holdout,0.8366071790016507,2
f25,500,L1,capture_0.2,all,0.2916666666666667,4
f25,500,L1,capture_0.2,development,0.5833333333333334,3
f25,500,L1,capture_0.2,holdout,0.0,1
f25,500,L1,cell_auc,all,0.5815571458868274,4
f25,500,L1,cell_auc,development,0.7797249334516416,3
f25,500,L1,cell_auc,holdout,0.38338935832201315,1
f25,500,L1,object_auc,all,0.7635895226974045,6
f25,500,L1,object_auc,development,0.7749180230418669,5
f25,500,L1,object_auc,holdout,0.6812130373146612,1
f25,500,hand_acc_neg,capture_0.2,all,0.9182692307692308,4
f25,500,hand_acc_neg,capture_0.2,development,0.875,3
f25,500,hand_acc_neg,capture_0.2,holdout,0.9615384615384616,1
f25,500,hand_acc_neg,cell_auc,all,0.9065175021979087,4
f25,500,hand_acc_neg,cell_auc,development,0.8827516513851917,3
f25,500,hand_acc_neg,cell_auc,holdout,0.9650150806990077,1
f25,500,hand_acc_neg,object_auc,all,0.8120825457711167,6
f25,500,hand_acc_neg,object_auc,development,0.795559496003917,5
f25,500,hand_acc_neg,object_auc,holdout,0.8286055955383165,1
f25,500,hand_neg,capture_0.2,all,0.9391025641025641,4
f25,500,hand_neg,capture_0.2,development,0.9166666666666666,3
f25,500,hand_neg,capture_0.2,holdout,0.9615384615384616,1
f25,500,hand_neg,cell_auc,all,0.908558139859335,4
f25,500,hand_neg,cell_auc,development,0.8799852289512555,3
f25,500,hand_neg,cell_auc,holdout,0.96916515092211,1
f25,500,hand_neg,object_auc,all,0.8239956034453233,6
f25,500,hand_neg,object_auc,development,0.8171889536744666,5
f25,500,hand_neg,object_auc,holdout,0.83080225321618,1
f25,500,impervious,capture_0.2,all,0.6166666666666667,4
f25,500,impervious,capture_0.2,development,0.8333333333333334,3
f25,500,impervious,capture_0.2,holdout,0.019230769230769232,1
f25,500,impervious,cell_auc,all,0.725826385171388,4
f25,500,impervious,cell_auc,development,0.8785122744750075,3
f25,500,impervious,cell_auc,holdout,0.4559004673865494,1
f25,500,impervious,object_auc,all,0.8055248235910709,6
f25,500,impervious,object_auc,development,0.812923152758019,5
f25,500,impervious,object_auc,holdout,0.6940292496133267,1
f25,500,logit_F1_wf,capture_0.2,all,0.8269230769230769,3
f25,500,logit_F1_wf,capture_0.2,development,0.6458333333333334,2
f25,500,logit_F1_wf,capture_0.2,holdout,0.8269230769230769,1
f25,500,logit_F1_wf,cell_auc,all,0.8551965095664588,3
f25,500,logit_F1_wf,cell_auc,development,0.6867942047625892,2
f25,500,logit_F1_wf,cell_auc,holdout,0.8551965095664588,1
f25,500,logit_F1_wf,object_auc,all,0.835640532902667,5
f25,500,logit_F1_wf,object_auc,development,0.8499231583259571,4
f25,500,logit_F1_wf,object_auc,holdout,0.8352394029697415,1
f25,500,relelev_neg,capture_0.2,all,0.019230769230769232,4
f25,500,relelev_neg,capture_0.2,development,0.0,3
f25,500,relelev_neg,capture_0.2,holdout,0.038461538461538464,1
f25,500,relelev_neg,cell_auc,all,0.5580076191453944,4
f25,500,relelev_neg,cell_auc,development,0.6013753327417923,3
f25,500,relelev_neg,cell_auc,holdout,0.4845163815531969,1
f25,500,relelev_neg,object_auc,all,0.6208056688577314,6
f25,500,relelev_neg,object_auc,development,0.6027093746678235,5
f25,500,relelev_neg,object_auc,holdout,0.6389019630476392,1
f25,500,rf_F1_wf,capture_0.2,all,0.75,3
f25,500,rf_F1_wf,capture_0.2,development,0.875,2
f25,500,rf_F1_wf,capture_0.2,holdout,0.7307692307692307,1
f25,500,rf_F1_wf,cell_auc,all,0.8470373656709062,3
f25,500,rf_F1_wf,cell_auc,development,0.888418978256428,2
f25,500,rf_F1_wf,cell_auc,holdout,0.8455091750512284,1
f25,500,rf_F1_wf,object_auc,all,0.8457255360234922,5
f25,500,rf_F1_wf,object_auc,development,0.8687428397554903,4
f25,500,rf_F1_wf,object_auc,holdout,0.8327484495623799,1
f25,500,slope_neg,capture_0.2,all,0.775,4
f25,500,slope_neg,capture_0.2,development,0.75,3
f25,500,slope_neg,capture_0.2,holdout,0.9615384615384616,1
f25,500,slope_neg,cell_auc,all,0.8710637674641062,4
f25,500,slope_neg,cell_auc,development,0.8659173814453317,3
f25,500,slope_neg,cell_auc,holdout,0.9521274146386389,1
f25,500,slope_neg,object_auc,all,0.7921734656462838,6
f25,500,slope_neg,object_auc,development,0.7779534685693233,5
f25,500,slope_neg,object_auc,holdout,0.8063934627232443,1
f25,500,twi,capture_0.2,all,0.775,4
f25,500,twi,capture_0.2,development,0.75,3
f25,500,twi,capture_0.2,holdout,1.0,1
f25,500,twi,cell_auc,all,0.8968696319794076,4
f25,500,twi,cell_auc,development,0.8891971664698936,3
f25,500,twi,cell_auc,holdout,0.9602433633412382,1
f25,500,twi,object_auc,all,0.8205984572136289,6
f25,500,twi,object_auc,development,0.802451956928654,5
f25,500,twi,object_auc,holdout,0.8387449574986039,1
f25,500,z_sensitivity,capture_0.2,all,0.6166666666666667,4
f25,500,z_sensitivity,capture_0.2,development,0.8333333333333334,3
f25,500,z_sensitivity,capture_0.2,holdout,0.23076923076923078,1
f25,500,z_sensitivity,cell_auc,all,0.835848624993176,4
f25,500,z_sensitivity,cell_auc,development,0.8919451838706497,3
f25,500,z_sensitivity,cell_auc,holdout,0.7546393295420533,1
f25,500,z_sensitivity,object_auc,all,0.8231345065000026,6
f25,500,z_sensitivity,object_auc,development,0.8387985994435004,5
f25,500,z_sensitivity,object_auc,holdout,0.807470413556505,1
f25,1000,L1,capture_0.2,all,0.0,1
f25,1000,L1,capture_0.2,holdout,0.0,1
f25,1000,L1,cell_auc,all,0.3562152133580705,1
f25,1000,L1,cell_auc,holdout,0.3562152133580705,1
f25,1000,L1,object_auc,all,0.7364600837129492,5
f25,1000,L1,object_auc,development,0.7496994759172139,4
f25,1000,L1,object_auc,holdout,0.6523469359905595,1
f25,1000,hand_acc_neg,capture_0.2,all,1.0,1
f25,1000,hand_acc_neg,capture_0.2,holdout,1.0,1
f25,1000,hand_acc_neg,cell_auc,all,0.9782736060931551,1
f25,1000,hand_acc_neg,cell_auc,holdout,0.9782736060931551,1
f25,1000,hand_acc_neg,object_auc,all,0.7780225326447692,5
f25,1000,hand_acc_neg,object_auc,development,0.8021239523349335,4
f25,1000,hand_acc_neg,object_auc,holdout,0.7780225326447692,1
f25,1000,hand_neg,capture_0.2,all,1.0,1
f25,1000,hand_neg,capture_0.2,holdout,1.0,1
f25,1000,hand_neg,cell_auc,all,0.984083585587345,1
f25,1000,hand_neg,cell_auc,holdout,0.984083585587345,1
f25,1000,hand_neg,object_auc,all,0.7846281425429756,5
f25,1000,hand_neg,object_auc,development,0.8062593312424349,4
f25,1000,hand_neg,object_auc,holdout,0.7846281425429756,1
f25,1000,impervious,capture_0.2,all,0.0,1
f25,1000,impervious,capture_0.2,holdout,0.0,1
f25,1000,impervious,cell_auc,all,0.5250952055463334,1
f25,1000,impervious,cell_auc,holdout,0.5250952055463334,1
f25,1000,impervious,object_auc,all,0.8211546863234179,5
f25,1000,impervious,object_auc,development,0.8215865010661821,4
f25,1000,impervious,object_auc,holdout,0.7272847947537726,1
f25,1000,logit_F1_wf,capture_0.2,all,1.0,1
f25,1000,logit_F1_wf,capture_0.2,holdout,1.0,1
f25,1000,logit_F1_wf,cell_auc,all,0.8774533736939752,1
f25,1000,logit_F1_wf,cell_auc,holdout,0.8774533736939752,1
f25,1000,logit_F1_wf,object_auc,all,0.8200561278229839,4
f25,1000,logit_F1_wf,object_auc,development,0.8147590928600144,3
f25,1000,logit_F1_wf,object_auc,holdout,0.8253531627859534,1
f25,1000,relelev_neg,capture_0.2,all,0.0,1
f25,1000,relelev_neg,capture_0.2,holdout,0.0,1
f25,1000,relelev_neg,cell_auc,all,0.5132311297724832,1
f25,1000,relelev_neg,cell_auc,holdout,0.5132311297724832,1
f25,1000,relelev_neg,object_auc,all,0.6302342595523259,5
f25,1000,relelev_neg,object_auc,development,0.6260987483021905,4
f25,1000,relelev_neg,object_auc,holdout,0.6485145155221097,1
f25,1000,rf_F1_wf,capture_0.2,all,0.8181818181818182,1
f25,1000,rf_F1_wf,capture_0.2,holdout,0.8181818181818182,1
f25,1000,rf_F1_wf,cell_auc,all,0.8628063665657651,1
f25,1000,rf_F1_wf,cell_auc,holdout,0.8628063665657651,1
f25,1000,rf_F1_wf,object_auc,all,0.8283464368263457,4
f25,1000,rf_F1_wf,object_auc,development,0.8301616444560224,3
f25,1000,rf_F1_wf,object_auc,holdout,0.826531229196669,1
f25,1000,slope_neg,capture_0.2,all,1.0,1
f25,1000,slope_neg,capture_0.2,holdout,1.0,1
f25,1000,slope_neg,cell_auc,all,0.9753930280246069,1
f25,1000,slope_neg,cell_auc,holdout,0.9753930280246069,1
f25,1000,slope_neg,object_auc,all,0.7675557492008833,5
f25,1000,slope_neg,object_auc,development,0.7824326151861343,4
f25,1000,slope_neg,object_auc,holdout,0.7675557492008833,1
f25,1000,twi,capture_0.2,all,1.0,1
f25,1000,twi,capture_0.2,holdout,1.0,1
f25,1000,twi,cell_auc,all,0.9821306513035837,1
f25,1000,twi,cell_auc,holdout,0.9821306513035837,1
f25,1000,twi,object_auc,all,0.8111937447593727,5
f25,1000,twi,object_auc,development,0.8289602246841317,4
f25,1000,twi,object_auc,holdout,0.8111937447593727,1
f25,1000,z_sensitivity,capture_0.2,all,0.5454545454545454,1
f25,1000,z_sensitivity,capture_0.2,holdout,0.5454545454545454,1
f25,1000,z_sensitivity,cell_auc,all,0.806561859193438,1
f25,1000,z_sensitivity,cell_auc,holdout,0.806561859193438,1
f25,1000,z_sensitivity,object_auc,all,0.8248172686615738,5
f25,1000,z_sensitivity,object_auc,development,0.8271284859582577,4
f25,1000,z_sensitivity,object_auc,holdout,0.8027020144766385,1
f50,100,L1,capture_0.2,all,0.495989827856025,6
f50,100,L1,capture_0.2,development,0.5694444444444444,5
f50,100,L1,capture_0.2,holdout,0.03017241379310345,1
f50,100,L1,cell_auc,all,0.7892829484744599,6
f50,100,L1,cell_auc,development,0.7934065611601291,5
f50,100,L1,cell_auc,holdout,0.39393355081845155,1
f50,100,L1,object_auc,all,0.8025215799183868,7
f50,100,L1,object_auc,development,0.803161166087212,5
f50,100,L1,object_auc,holdout,0.7548738052727366,2
f50,100,hand_acc_neg,capture_0.2,all,0.947198275862069,6
f50,100,hand_acc_neg,capture_0.2,development,0.9310344827586207,5
f50,100,hand_acc_neg,capture_0.2,holdout,0.9633620689655172,1
f50,100,hand_acc_neg,cell_auc,all,0.8999306408583336,6
f50,100,hand_acc_neg,cell_auc,development,0.8910957081310608,5
f50,100,hand_acc_neg,cell_auc,holdout,0.9318899810412431,1
f50,100,hand_acc_neg,object_auc,all,0.8508890754414234,7
f50,100,hand_acc_neg,object_auc,development,0.8508890754414234,5
f50,100,hand_acc_neg,object_auc,holdout,0.8378254724551742,2
f50,100,hand_neg,capture_0.2,all,0.9509698275862069,6
f50,100,hand_neg,capture_0.2,development,0.9396551724137931,5
f50,100,hand_neg,capture_0.2,holdout,0.9622844827586207,1
f50,100,hand_neg,cell_auc,all,0.8741003075826691,6
f50,100,hand_neg,cell_auc,development,0.8685103213761591,5
f50,100,hand_neg,cell_auc,holdout,0.9293073090881643,1
f50,100,hand_neg,object_auc,all,0.84652798008457,7
f50,100,hand_neg,object_auc,development,0.8676084568356411,5
f50,100,hand_neg,object_auc,holdout,0.8211038252245062,2
f50,100,impervious,capture_0.2,all,0.4739827856025039,6
f50,100,impervious,capture_0.2,development,0.6944444444444444,5
f50,100,impervious,capture_0.2,holdout,0.020474137931034482,1
f50,100,impervious,cell_auc,all,0.6743954238012317,6
f50,100,impervious,cell_auc,development,0.8015652406452642,5
f50,100,impervious,cell_auc,holdout,0.39583802874535584,1
f50,100,impervious,object_auc,all,0.7986423115573349,7
f50,100,impervious,object_auc,development,0.7986423115573349,5
f50,100,impervious,object_auc,holdout,0.7344337746062939,2
f50,100,logit_F1_wf,capture_0.2,all,0.8591549295774648,5
f50,100,logit_F1_wf,capture_0.2,development,0.8045774647887324,4
f50,100,logit_F1_wf,capture_0.2,holdout,0.8642241379310345,1
f50,100,logit_F1_wf,cell_auc,all,0.848051851123866,5
f50,100,logit_F1_wf,cell_auc,development,0.8598125343571519,4
f50,100,logit_F1_wf,cell_auc,holdout,0.848051851123866,1
f50,100,logit_F1_wf,object_auc,all,0.8381894725253689,6
f50,100,logit_F1_wf,object_auc,development,0.8260601396032392,4
f50,100,logit_F1_wf,object_auc,holdout,0.8510895683824982,2
f50,100,relelev_neg,capture_0.2,all,0.020833333333333332,6
f50,100,relelev_neg,capture_0.2,development,0.0,5
f50,100,relelev_neg,capture_0.2,holdout,0.04525862068965517,1
f50,100,relelev_neg,cell_auc,all,0.5276715561874474,6
f50,100,relelev_neg,cell_auc,development,0.5445083582352068,5
f50,100,relelev_neg,cell_auc,holdout,0.4403410643111413,1
f50,100,relelev_neg,object_auc,all,0.5903595700589259,7
f50,100,relelev_neg,object_auc,development,0.5903595700589259,5
f50,100,relelev_neg,object_auc,holdout,0.5927442203922603,2
f50,100,rf_F1_wf,capture_0.2,all,0.8450704225352113,5
f50,100,rf_F1_wf,capture_0.2,development,0.8708110733365712,4
f50,100,rf_F1_wf,capture_0.2,holdout,0.7984913793103449,1
f50,100,rf_F1_wf,cell_auc,all,0.8933213907293808,5
f50,100,rf_F1_wf,cell_auc,development,0.9036819186772411,4
f50,100,rf_F1_wf,cell_auc,holdout,0.8462119441558225,1
f50,100,rf_F1_wf,object_auc,all,0.8675362370240942,6
f50,100,rf_F1_wf,object_auc,development,0.8683501798750091,4
f50,100,rf_F1_wf,object_auc,holdout,0.8675362370240942,2
f50,100,slope_neg,capture_0.2,all,0.8909722222222223,6
f50,100,slope_neg,capture_0.2,development,0.8819444444444444,5
f50,100,slope_neg,capture_0.2,holdout,0.9482758620689655,1
f50,100,slope_neg,cell_auc,all,0.9056133060186016,6
f50,100,slope_neg,cell_auc,development,0.9048320621168633,5
f50,100,slope_neg,cell_auc,holdout,0.9398901745298395,1
